datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.04.24,00:00:00,23.59,Margareten,2427,2249,4676,12.5,22.8,0,91,10.2
2018.04.25,00:00:00,23.59,Margareten,2419,2328,4747,11.9,24.6,1,68,10.7
2018.04.26,00:00:00,23.59,Margareten,1532,1480,3012,7.4,13.4,0.1,95,1
2018.04.27,00:00:00,23.59,Margareten,2237,2155,4392,5.3,22,0,75,13.1
2018.04.28,00:00:00,23.59,Margareten,1761,1696,3457,9.5,24.1,0,26,13.3
2018.04.29,00:00:00,23.59,Margareten,1912,1616,3528,10.6,27.8,0,69,12.2
2018.04.30,00:00:00,23.59,Margareten,1607,1577,3184,9.3,19.7,1.5,86,5.4
2018.04.01,00:00:00,23.59,Erhardt,286,299,585,3.6,9,0.9,95,1.3
2018.04.02,00:00:00,23.59,Erhardt,1897,1466,3363,1.9,16.5,0,73,10
2018.04.03,00:00:00,23.59,Erhardt,2191,1931,4122,10,22.6,0,100,8
2018.04.04,00:00:00,23.59,Erhardt,2457,2330,4787,8.8,23.3,0,85,9.6
2018.04.05,00:00:00,23.59,Erhardt,1691,1696,3387,6,15.5,2.3,65,6.9
2018.04.06,00:00:00,23.59,Erhardt,2226,1986,4212,2.6,14.5,0,48,12.6
2018.04.07,00:00:00,23.59,Erhardt,3235,2545,5780,3.4,20.6,0,0,12.8
2018.04.08,00:00:00,23.59,Erhardt,4241,3558,7799,4.6,22,0,8,12.1
2018.04.09,00:00:00,23.59,Erhardt,2975,2956,5931,8.5,24,0,91,4.9
2018.04.10,00:00:00,23.59,Erhardt,2821,2720,5541,9.7,19.3,0.3,91,4.6
2018.04.11,00:00:00,23.59,Erhardt,3449,3162,6611,9,19.5,0,73,10.8
2018.04.12,00:00:00,23.59,Erhardt,3192,3059,6251,12.2,24.4,0,86,6.9
2018.04.13,00:00:00,23.59,Erhardt,2494,2487,4981,8.2,19.2,0,93,7.8
2018.04.14,00:00:00,23.59,Erhardt,3404,2923,6327,6.6,20.3,0,66,11.5
2018.04.15,00:00:00,23.59,Erhardt,2914,2492,5406,7.7,19.2,0.9,98,3.4
2018.04.16,00:00:00,23.59,Erhardt,1231,1195,2426,11.5,14.8,2.5,96,0.2
2018.04.17,00:00:00,23.59,Erhardt,3245,3097,6342,9.3,20.6,0,31,10.3
2018.04.18,00:00:00,23.59,Erhardt,3939,3649,7588,7.1,22.5,0,11,13.1
2018.04.19,00:00:00,23.59,Erhardt,4008,3704,7712,8.3,24.6,0,34,13.1
2018.04.20,00:00:00,23.59,Erhardt,3950,3674,7624,8.7,27.7,0,75,13.3
2018.04.21,00:00:00,23.59,Erhardt,4206,3640,7846,10.5,27.2,0,60,13.1
2018.04.22,00:00:00,23.59,Erhardt,4633,3860,8493,10.9,27.6,0,50,12
2018.04.23,00:00:00,23.59,Erhardt,2667,2625,5292,13.3,25,0.2,96,5.3
2018.04.24,00:00:00,23.59,Erhardt,3498,3316,6814,12.5,22.8,0,91,10.2
2018.04.25,00:00:00,23.59,Erhardt,3768,3592,7360,11.9,24.6,1,68,10.7
2018.04.26,00:00:00,23.59,Erhardt,2125,1973,4098,7.4,13.4,0.1,95,1
2018.04.27,00:00:00,23.59,Erhardt,3416,3243,6659,5.3,22,0,75,13.1
2018.04.28,00:00:00,23.59,Erhardt,3381,2957,6338,9.5,24.1,0,26,13.3
2018.04.29,00:00:00,23.59,Erhardt,4319,3497,7816,10.6,27.8,0,69,12.2
2018.04.30,00:00:00,23.59,Erhardt,2175,2147,4322,9.3,19.7,1.5,86,5.4
