datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.08.23,00:00:00,23:59:00,Olympia,945,1002,1947,19.6,29.9,0.2,73,9.5
2018.08.24,00:00:00,23:59:00,Olympia,454,513,967,14.6,23.1,3.4,91,0.8
2018.08.25,00:00:00,23:59:00,Olympia,234,298,532,10.5,17.8,6.1,96,0
2018.08.26,00:00:00,23:59:00,Olympia,755,904,1659,9.5,18.5,0,76,8.8
2018.08.27,00:00:00,23:59:00,Olympia,975,1099,2074,8.3,25.5,0,59,9.9
2018.08.28,00:00:00,23:59:00,Olympia,1131,1247,2378,14.4,25.9,0,68,7.9
2018.08.29,00:00:00,23:59:00,Olympia,1203,1291,2494,13.1,29.2,6.9,64,10.4
2018.08.30,00:00:00,23:59:00,Olympia,480,496,976,14.6,18.9,7.1,96,0
2018.08.31,00:00:00,23:59:00,Olympia,296,325,621,13.3,15.3,20.8,98,0
2018.08.01,00:00:00,23:59:00,Hirsch,1197,1124,2321,20.8,34.3,0,29,12.3
2018.08.02,00:00:00,23:59:00,Hirsch,1122,1177,2299,19.3,31.3,0,53,12.1
2018.08.03,00:00:00,23:59:00,Hirsch,1021,1041,2062,19.7,32.7,0,33,13.2
2018.08.04,00:00:00,23:59:00,Hirsch,413,432,845,19.2,34.2,0,38,12.3
2018.08.05,00:00:00,23:59:00,Hirsch,411,355,766,21.4,31.9,0,38,11.8
2018.08.06,00:00:00,23:59:00,Hirsch,1093,1127,2220,18.6,32,0,89,12.7
2018.08.07,00:00:00,23:59:00,Hirsch,979,1057,2036,20.5,32,0.4,70,6.8
2018.08.08,00:00:00,23:59:00,Hirsch,1074,1105,2179,18.8,30.4,0,50,11.1
2018.08.09,00:00:00,23:59:00,Hirsch,937,984,1921,17.9,35.1,22.6,69,10.4
2018.08.10,00:00:00,23:59:00,Hirsch,411,374,785,13.7,18.6,8.5,83,0.2
2018.08.11,00:00:00,23:59:00,Hirsch,404,394,798,12.4,24.7,0,56,12.8
2018.08.12,00:00:00,23:59:00,Hirsch,475,413,888,12,28.8,0,25,13.8
2018.08.13,00:00:00,23:59:00,Hirsch,626,784,1410,17.3,30.1,25.1,58,8.7
2018.08.14,00:00:00,23:59:00,Hirsch,715,657,1372,16.4,23.9,0,96,3.8
2018.08.15,00:00:00,23:59:00,Hirsch,553,479,1032,16.7,25.7,0,51,10.3
2018.08.16,00:00:00,23:59:00,Hirsch,895,876,1771,15.3,27.8,0,9,13.5
2018.08.17,00:00:00,23:59:00,Hirsch,835,848,1683,14.5,29,0,36,12.7
2018.08.18,00:00:00,23:59:00,Hirsch,474,420,894,18,27.4,0,75,10.3
2018.08.19,00:00:00,23:59:00,Hirsch,454,430,884,16.6,30.1,0,26,12.7
2018.08.20,00:00:00,23:59:00,Hirsch,909,933,1842,18.4,29.7,0,38,12.7
2018.08.21,00:00:00,23:59:00,Hirsch,980,962,1942,16.7,29.8,0,10,12.3
2018.08.22,00:00:00,23:59:00,Hirsch,1007,980,1987,16.3,31.5,0,14,13
2018.08.23,00:00:00,23:59:00,Hirsch,824,794,1618,19.6,29.9,0.2,73,9.5
2018.08.24,00:00:00,23:59:00,Hirsch,414,432,846,14.6,23.1,3.4,91,0.8
2018.08.25,00:00:00,23:59:00,Hirsch,146,171,317,10.5,17.8,6.1,96,0
2018.08.26,00:00:00,23:59:00,Hirsch,365,345,710,9.5,18.5,0,76,8.8
2018.08.27,00:00:00,23:59:00,Hirsch,889,887,1776,8.3,25.5,0,59,9.9
2018.08.28,00:00:00,23:59:00,Hirsch,898,940,1838,14.4,25.9,0,68,7.9
2018.08.29,00:00:00,23:59:00,Hirsch,934,941,1875,13.1,29.2,6.9,64,10.4
2018.08.30,00:00:00,23:59:00,Hirsch,340,329,669,14.6,18.9,7.1,96,0
2018.08.31,00:00:00,23:59:00,Hirsch,286,306,592,13.3,15.3,20.8,98,0
2018.08.01,00:00:00,23:59:00,Margareten,2675,2461,5136,20.8,34.3,0,29,12.3
2018.08.02,00:00:00,23:59:00,Margareten,2396,2312,4708,19.3,31.3,0,53,12.1
2018.08.03,00:00:00,23:59:00,Margareten,2310,2242,4552,19.7,32.7,0,33,13.2
2018.08.04,00:00:00,23:59:00,Margareten,1612,1601,3213,19.2,34.2,0,38,12.3
2018.08.05,00:00:00,23:59:00,Margareten,1423,1227,2650,21.4,31.9,0,38,11.8
2018.08.06,00:00:00,23:59:00,Margareten,2284,2165,4449,18.6,32,0,89,12.7
2018.08.07,00:00:00,23:59:00,Margareten,2239,2108,4347,20.5,32,0.4,70,6.8
2018.08.08,00:00:00,23:59:00,Margareten,2382,2226,4608,18.8,30.4,0,50,11.1
2018.08.09,00:00:00,23:59:00,Margareten,2193,2098,4291,17.9,35.1,22.6,69,10.4
2018.08.10,00:00:00,23:59:00,Margareten,1063,993,2056,13.7,18.6,8.5,83,0.2
2018.08.11,00:00:00,23:59:00,Margareten,1492,1448,2940,12.4,24.7,0,56,12.8
2018.08.12,00:00:00,23:59:00,Margareten,1442,1264,2706,12,28.8,0,25,13.8
2018.08.13,00:00:00,23:59:00,Margareten,1455,1510,2965,17.3,30.1,25.1,58,8.7
2018.08.14,00:00:00,23:59:00,Margareten,1640,1518,3158,16.4,23.9,0,96,3.8
2018.08.15,00:00:00,23:59:00,Margareten,1553,1399,2952,16.7,25.7,0,51,10.3
2018.08.16,00:00:00,23:59:00,Margareten,2054,1939,3993,15.3,27.8,0,9,13.5
2018.08.17,00:00:00,23:59:00,Margareten,1989,1899,3888,14.5,29,0,36,12.7
2018.08.18,00:00:00,23:59:00,Margareten,1432,1409,2841,18,27.4,0,75,10.3
2018.08.19,00:00:00,23:59:00,Margareten,1397,1215,2612,16.6,30.1,0,26,12.7
2018.08.20,00:00:00,23:59:00,Margareten,2075,2013,4088,18.4,29.7,0,38,12.7
2018.08.21,00:00:00,23:59:00,Margareten,2216,2102,4318,16.7,29.8,0,10,12.3
2018.08.22,00:00:00,23:59:00,Margareten,2199,2028,4227,16.3,31.5,0,14,13
2018.08.23,00:00:00,23:59:00,Margareten,1794,1756,3550,19.6,29.9,0.2,73,9.5
2018.08.24,00:00:00,23:59:00,Margareten,1137,1052,2189,14.6,23.1,3.4,91,0.8
2018.08.25,00:00:00,23:59:00,Margareten,706,728,1434,10.5,17.8,6.1,96,0
2018.08.26,00:00:00,23:59:00,Margareten,951,908,1859,9.5,18.5,0,76,8.8
2018.08.27,00:00:00,23:59:00,Margareten,1839,1777,3616,8.3,25.5,0,59,9.9
2018.08.28,00:00:00,23:59:00,Margareten,2032,1959,3991,14.4,25.9,0,68,7.9
2018.08.29,00:00:00,23:59:00,Margareten,2075,1937,4012,13.1,29.2,6.9,64,10.4
2018.08.30,00:00:00,23:59:00,Margareten,867,793,1660,14.6,18.9,7.1,96,0
2018.08.31,00:00:00,23:59:00,Margareten,601,595,1196,13.3,15.3,20.8,98,0
2018.08.01,00:00:00,23:59:00,Erhardt,3861,3363,7224,20.8,34.3,0,29,12.3
2018.08.02,00:00:00,23:59:00,Erhardt,3476,3205,6681,19.3,31.3,0,53,12.1
2018.08.03,00:00:00,23:59:00,Erhardt,3075,2863,5938,19.7,32.7,0,33,13.2
2018.08.04,00:00:00,23:59:00,Erhardt,2625,2556,5181,19.2,34.2,0,38,12.3
2018.08.05,00:00:00,23:59:00,Erhardt,2399,2690,5089,21.4,31.9,0,38,11.8
2018.08.06,00:00:00,23:59:00,Erhardt,2705,3138,5843,18.6,32,0,89,12.7
2018.08.07,00:00:00,23:59:00,Erhardt,2824,2703,5527,20.5,32,0.4,70,6.8
2018.08.08,00:00:00,23:59:00,Erhardt,3827,3734,7561,18.8,30.4,0,50,11.1
2018.08.09,00:00:00,23:59:00,Erhardt,2988,3253,6241,17.9,35.1,22.6,69,10.4
2018.08.10,00:00:00,23:59:00,Erhardt,1228,1255,2483,13.7,18.6,8.5,83,0.2
2018.08.11,00:00:00,23:59:00,Erhardt,2132,2314,4446,12.4,24.7,0,56,12.8
2018.08.12,00:00:00,23:59:00,Erhardt,1487,1512,2999,12,28.8,0,25,13.8
2018.08.13,00:00:00,23:59:00,Erhardt,1757,1937,3694,17.3,30.1,25.1,58,8.7
2018.08.14,00:00:00,23:59:00,Erhardt,1659,1921,3580,16.4,23.9,0,96,3.8
2018.08.15,00:00:00,23:59:00,Erhardt,1642,1537,3179,16.7,25.7,0,51,10.3
2018.08.16,00:00:00,23:59:00,Erhardt,2339,2066,4405,15.3,27.8,0,9,13.5
2018.08.17,00:00:00,23:59:00,Erhardt,2402,2260,4662,14.5,29,0,36,12.7
2018.08.18,00:00:00,23:59:00,Erhardt,2049,2028,4077,18,27.4,0,75,10.3
2018.08.19,00:00:00,23:59:00,Erhardt,2128,2006,4134,16.6,30.1,0,26,12.7
2018.08.20,00:00:00,23:59:00,Erhardt,1756,2078,3834,18.4,29.7,0,38,12.7
2018.08.21,00:00:00,23:59:00,Erhardt,2760,3037,5797,16.7,29.8,0,10,12.3
2018.08.22,00:00:00,23:59:00,Erhardt,2627,2583,5210,16.3,31.5,0,14,13
2018.08.23,00:00:00,23:59:00,Erhardt,2084,2092,4176,19.6,29.9,0.2,73,9.5
2018.08.24,00:00:00,23:59:00,Erhardt,1021,997,2018,14.6,23.1,3.4,91,0.8
2018.08.25,00:00:00,23:59:00,Erhardt,775,809,1584,10.5,17.8,6.1,96,0
2018.08.26,00:00:00,23:59:00,Erhardt,1655,1530,3185,9.5,18.5,0,76,8.8
2018.08.27,00:00:00,23:59:00,Erhardt,2386,2495,4881,8.3,25.5,0,59,9.9
2018.08.28,00:00:00,23:59:00,Erhardt,2876,2967,5843,14.4,25.9,0,68,7.9
2018.08.29,00:00:00,23:59:00,Erhardt,2634,2949,5583,13.1,29.2,6.9,64,10.4
2018.08.30,00:00:00,23:59:00,Erhardt,1272,1102,2374,14.6,18.9,7.1,96,0
2018.08.31,00:00:00,23:59:00,Erhardt,794,845,1639,13.3,15.3,20.8,98,0
