datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.06.01,00:00:00,23.59,Arnulf,1168,74,1242,15,24.2,1.3,95,6.3
2018.06.02,00:00:00,23.59,Arnulf,1071,35,1106,15.2,24.4,0,51,10.9
2018.06.03,00:00:00,23.59,Arnulf,1076,59,1135,14.2,27.2,0,25,13
2018.06.04,00:00:00,23.59,Arnulf,2243,110,2353,14.3,28.1,0,18,15
2018.06.05,00:00:00,23.59,Arnulf,2480,131,2611,15.9,27.9,0,18,13.3
2018.06.06,00:00:00,23.59,Arnulf,1923,124,2047,15.6,28.4,3.5,70,9.5
2018.06.07,00:00:00,23.59,Arnulf,1659,89,1748,14.8,25.3,5.7,93,5.1
2018.06.08,00:00:00,23.59,Arnulf,1630,116,1746,16,27.8,0.1,79,8.2
2018.06.09,00:00:00,23.59,Arnulf,1125,52,1177,15.8,27.7,8.7,76,10.5
2018.06.10,00:00:00,23.59,Arnulf,1110,60,1170,16.9,26.5,0.1,56,11.2
2018.06.11,00:00:00,23.59,Arnulf,1931,141,2072,17.1,29.7,2.2,50,9.6
2018.06.12,00:00:00,23.59,Arnulf,1225,107,1332,15.3,24.1,61.7,95,2.2
2018.06.13,00:00:00,23.59,Arnulf,679,63,742,12.1,15.5,12.6,95,0
2018.06.14,00:00:00,23.59,Arnulf,2285,141,2426,10.7,19.4,0,68,6.4
2018.06.15,00:00:00,23.59,Arnulf,2118,151,2269,11.1,22.4,0,65,12
2018.06.16,00:00:00,23.59,Arnulf,1432,69,1501,10.7,25.1,0,26,14
2018.06.17,00:00:00,23.59,Arnulf,1086,47,1133,14.1,24.2,10.7,89,6.3
2018.06.18,00:00:00,23.59,Arnulf,1948,125,2073,15.2,23,0,79,6.7
2018.06.19,00:00:00,23.59,Arnulf,2277,122,2399,14,25.3,0,48,8.6
2018.06.20,00:00:00,23.59,Arnulf,2393,153,2546,14.4,28.2,0,6,15
2018.06.21,00:00:00,23.59,Arnulf,2230,131,2361,15.3,29.4,0.7,56,9.1
2018.06.22,00:00:00,23.59,Arnulf,1823,126,1949,10,17.2,0,33,11.3
2018.06.23,00:00:00,23.59,Arnulf,1130,49,1179,8.9,18.5,0,83,7.4
2018.06.24,00:00:00,23.59,Arnulf,873,65,938,12.6,19.8,2.8,99,4.6
2018.06.25,00:00:00,23.59,Arnulf,1638,115,1753,11.1,19.5,0,96,2.6
2018.06.26,00:00:00,23.59,Arnulf,2213,143,2356,11.1,21.9,0,50,8.9
2018.06.27,00:00:00,23.59,Arnulf,2139,139,2278,11.7,22.7,1.8,49,7.8
2018.06.28,00:00:00,23.59,Arnulf,787,67,854,11.6,15.7,20.7,94,0
2018.06.29,00:00:00,23.59,Arnulf,1356,116,1472,14.6,23.8,0,85,4.3
2018.06.30,00:00:00,23.59,Arnulf,1266,71,1337,15,26.7,0,29,12.4
2018.06.01,00:00:00,23.59,Kreuther,119,141,260,15,24.2,1.3,95,6.3
2018.06.02,00:00:00,23.59,Kreuther,108,149,257,15.2,24.4,0,51,10.9
2018.06.03,00:00:00,23.59,Kreuther,128,240,368,14.2,27.2,0,25,13
2018.06.04,00:00:00,23.59,Kreuther,202,342,544,14.3,28.1,0,18,15
2018.06.05,00:00:00,23.59,Kreuther,233,344,577,15.9,27.9,0,18,13.3
2018.06.06,00:00:00,23.59,Kreuther,213,266,479,15.6,28.4,3.5,70,9.5
2018.06.07,00:00:00,23.59,Kreuther,156,220,376,14.8,25.3,5.7,93,5.1
2018.06.08,00:00:00,23.59,Kreuther,152,245,397,16,27.8,0.1,79,8.2
2018.06.09,00:00:00,23.59,Kreuther,110,192,302,15.8,27.7,8.7,76,10.5
2018.06.10,00:00:00,23.59,Kreuther,81,166,247,16.9,26.5,0.1,56,11.2
2018.06.11,00:00:00,23.59,Kreuther,179,265,444,17.1,29.7,2.2,50,9.6
2018.06.12,00:00:00,23.59,Kreuther,124,183,307,15.3,24.1,61.7,95,2.2
2018.06.13,00:00:00,23.59,Kreuther,70,102,172,12.1,15.5,12.6,95,0
2018.06.14,00:00:00,23.59,Kreuther,235,379,614,10.7,19.4,0,68,6.4
2018.06.15,00:00:00,23.59,Kreuther,201,288,489,11.1,22.4,0,65,12
2018.06.16,00:00:00,23.59,Kreuther,119,199,318,10.7,25.1,0,26,14
2018.06.17,00:00:00,23.59,Kreuther,85,170,255,14.1,24.2,10.7,89,6.3
2018.06.18,00:00:00,23.59,Kreuther,192,288,480,15.2,23,0,79,6.7
2018.06.19,00:00:00,23.59,Kreuther,240,338,578,14,25.3,0,48,8.6
2018.06.20,00:00:00,23.59,Kreuther,222,330,552,14.4,28.2,0,6,15
2018.06.21,00:00:00,23.59,Kreuther,180,318,498,15.3,29.4,0.7,56,9.1
2018.06.22,00:00:00,23.59,Kreuther,178,230,408,10,17.2,0,33,11.3
2018.06.23,00:00:00,23.59,Kreuther,106,143,249,8.9,18.5,0,83,7.4
2018.06.24,00:00:00,23.59,Kreuther,74,128,202,12.6,19.8,2.8,99,4.6
2018.06.25,00:00:00,23.59,Kreuther,143,210,353,11.1,19.5,0,96,2.6
2018.06.26,00:00:00,23.59,Kreuther,221,295,516,11.1,21.9,0,50,8.9
2018.06.27,00:00:00,23.59,Kreuther,193,328,521,11.7,22.7,1.8,49,7.8
2018.06.28,00:00:00,23.59,Kreuther,80,130,210,11.6,15.7,20.7,94,0
2018.06.29,00:00:00,23.59,Kreuther,152,180,332,14.6,23.8,0,85,4.3
2018.06.30,00:00:00,23.59,Kreuther,140,234,374,15,26.7,0,29,12.4
2018.06.01,00:00:00,23.59,Olympia,758,794,1552,15,24.2,1.3,95,6.3
2018.06.02,00:00:00,23.59,Olympia,928,949,1877,15.2,24.4,0,51,10.9
2018.06.03,00:00:00,23.59,Olympia,1286,1285,2571,14.2,27.2,0,25,13
2018.06.04,00:00:00,23.59,Olympia,1746,1842,3588,14.3,28.1,0,18,15
2018.06.05,00:00:00,23.59,Olympia,1813,1922,3735,15.9,27.9,0,18,13.3
2018.06.06,00:00:00,23.59,Olympia,1376,1450,2826,15.6,28.4,3.5,70,9.5
2018.06.07,00:00:00,23.59,Olympia,1129,1167,2296,14.8,25.3,5.7,93,5.1
2018.06.08,00:00:00,23.59,Olympia,1213,1228,2441,16,27.8,0.1,79,8.2
2018.06.09,00:00:00,23.59,Olympia,1048,1023,2071,15.8,27.7,8.7,76,10.5
2018.06.10,00:00:00,23.59,Olympia,1305,1430,2735,16.9,26.5,0.1,56,11.2
2018.06.11,00:00:00,23.59,Olympia,1323,1426,2749,17.1,29.7,2.2,50,9.6
2018.06.12,00:00:00,23.59,Olympia,775,839,1614,15.3,24.1,61.7,95,2.2
2018.06.13,00:00:00,23.59,Olympia,518,569,1087,12.1,15.5,12.6,95,0
2018.06.14,00:00:00,23.59,Olympia,1589,1694,3283,10.7,19.4,0,68,6.4
2018.06.15,00:00:00,23.59,Olympia,1428,1543,2971,11.1,22.4,0,65,12
2018.06.16,00:00:00,23.59,Olympia,1391,1357,2748,10.7,25.1,0,26,14
2018.06.17,00:00:00,23.59,Olympia,1106,1135,2241,14.1,24.2,10.7,89,6.3
2018.06.18,00:00:00,23.59,Olympia,1442,1539,2981,15.2,23,0,79,6.7
2018.06.19,00:00:00,23.59,Olympia,1642,1766,3408,14,25.3,0,48,8.6
2018.06.20,00:00:00,23.59,Olympia,1781,1957,3738,14.4,28.2,0,6,15
2018.06.21,00:00:00,23.59,Olympia,1384,1547,2931,15.3,29.4,0.7,56,9.1
2018.06.22,00:00:00,23.59,Olympia,1410,1617,3027,10,17.2,0,33,11.3
2018.06.23,00:00:00,23.59,Olympia,1476,1618,3094,8.9,18.5,0,83,7.4
2018.06.24,00:00:00,23.59,Olympia,1872,1952,3824,12.6,19.8,2.8,99,4.6
2018.06.25,00:00:00,23.59,Olympia,1109,1176,2285,11.1,19.5,0,96,2.6
2018.06.26,00:00:00,23.59,Olympia,1556,1635,3191,11.1,21.9,0,50,8.9
2018.06.27,00:00:00,23.59,Olympia,1664,1716,3380,11.7,22.7,1.8,49,7.8
2018.06.28,00:00:00,23.59,Olympia,520,540,1060,11.6,15.7,20.7,94,0
2018.06.29,00:00:00,23.59,Olympia,1411,1338,2749,14.6,23.8,0,85,4.3
2018.06.30,00:00:00,23.59,Olympia,2069,1874,3943,15,26.7,0,29,12.4
2018.06.01,00:00:00,23.59,Hirsch,489,482,971,15,24.2,1.3,95,6.3
2018.06.02,00:00:00,23.59,Hirsch,466,450,916,15.2,24.4,0,51,10.9
2018.06.03,00:00:00,23.59,Hirsch,520,516,1036,14.2,27.2,0,25,13
2018.06.04,00:00:00,23.59,Hirsch,1323,1299,2622,14.3,28.1,0,18,15
2018.06.05,00:00:00,23.59,Hirsch,1372,1400,2772,15.9,27.9,0,18,13.3
2018.06.06,00:00:00,23.59,Hirsch,1024,1170,2194,15.6,28.4,3.5,70,9.5
2018.06.07,00:00:00,23.59,Hirsch,837,862,1699,14.8,25.3,5.7,93,5.1
2018.06.08,00:00:00,23.59,Hirsch,841,844,1685,16,27.8,0.1,79,8.2
2018.06.09,00:00:00,23.59,Hirsch,488,454,942,15.8,27.7,8.7,76,10.5
2018.06.10,00:00:00,23.59,Hirsch,557,549,1106,16.9,26.5,0.1,56,11.2
2018.06.11,00:00:00,23.59,Hirsch,1103,1174,2277,17.1,29.7,2.2,50,9.6
2018.06.12,00:00:00,23.59,Hirsch,604,813,1417,15.3,24.1,61.7,95,2.2
2018.06.13,00:00:00,23.59,Hirsch,358,319,677,12.1,15.5,12.6,95,0
2018.06.14,00:00:00,23.59,Hirsch,1188,1224,2412,10.7,19.4,0,68,6.4
2018.06.15,00:00:00,23.59,Hirsch,1137,1147,2284,11.1,22.4,0,65,12
2018.06.16,00:00:00,23.59,Hirsch,588,575,1163,10.7,25.1,0,26,14
2018.06.17,00:00:00,23.59,Hirsch,499,440,939,14.1,24.2,10.7,89,6.3
2018.06.18,00:00:00,23.59,Hirsch,1204,1209,2413,15.2,23,0,79,6.7
2018.06.19,00:00:00,23.59,Hirsch,1258,1233,2491,14,25.3,0,48,8.6
2018.06.20,00:00:00,23.59,Hirsch,1386,1415,2801,14.4,28.2,0,6,15
2018.06.21,00:00:00,23.59,Hirsch,1084,1130,2214,15.3,29.4,0.7,56,9.1
2018.06.22,00:00:00,23.59,Hirsch,909,921,1830,10,17.2,0,33,11.3
2018.06.23,00:00:00,23.59,Hirsch,429,370,799,8.9,18.5,0,83,7.4
2018.06.24,00:00:00,23.59,Hirsch,408,389,797,12.6,19.8,2.8,99,4.6
2018.06.25,00:00:00,23.59,Hirsch,941,952,1893,11.1,19.5,0,96,2.6
2018.06.26,00:00:00,23.59,Hirsch,1315,1327,2642,11.1,21.9,0,50,8.9
2018.06.27,00:00:00,23.59,Hirsch,1170,1201,2371,11.7,22.7,1.8,49,7.8
2018.06.28,00:00:00,23.59,Hirsch,405,457,862,11.6,15.7,20.7,94,0
2018.06.29,00:00:00,23.59,Hirsch,622,659,1281,14.6,23.8,0,85,4.3
2018.06.30,00:00:00,23.59,Hirsch,539,524,1063,15,26.7,0,29,12.4
2018.06.01,00:00:00,23.59,Margareten,1446,1444,2890,15,24.2,1.3,95,6.3
2018.06.02,00:00:00,23.59,Margareten,1537,1440,2977,15.2,24.4,0,51,10.9
2018.06.03,00:00:00,23.59,Margareten,1666,1451,3117,14.2,27.2,0,25,13
2018.06.04,00:00:00,23.59,Margareten,2818,2629,5447,14.3,28.1,0,18,15
2018.06.05,00:00:00,23.59,Margareten,2891,2692,5583,15.9,27.9,0,18,13.3
2018.06.06,00:00:00,23.59,Margareten,2201,2192,4393,15.6,28.4,3.5,70,9.5
2018.06.07,00:00:00,23.59,Margareten,1938,1847,3785,14.8,25.3,5.7,93,5.1
2018.06.08,00:00:00,23.59,Margareten,2001,1919,3920,16,27.8,0.1,79,8.2
2018.06.09,00:00:00,23.59,Margareten,1731,1685,3416,15.8,27.7,8.7,76,10.5
2018.06.10,00:00:00,23.59,Margareten,1612,1416,3028,16.9,26.5,0.1,56,11.2
2018.06.11,00:00:00,23.59,Margareten,2391,2269,4660,17.1,29.7,2.2,50,9.6
2018.06.12,00:00:00,23.59,Margareten,1478,1601,3079,15.3,24.1,61.7,95,2.2
2018.06.13,00:00:00,23.59,Margareten,935,802,1737,12.1,15.5,12.6,95,0
2018.06.14,00:00:00,23.59,Margareten,2735,2669,5404,10.7,19.4,0,68,6.4
2018.06.15,00:00:00,23.59,Margareten,2482,2418,4900,11.1,22.4,0,65,12
2018.06.16,00:00:00,23.59,Margareten,1922,1878,3800,10.7,25.1,0,26,14
2018.06.17,00:00:00,23.59,Margareten,1380,1290,2670,14.1,24.2,10.7,89,6.3
2018.06.18,00:00:00,23.59,Margareten,2360,2289,4649,15.2,23,0,79,6.7
2018.06.19,00:00:00,23.59,Margareten,2737,2586,5323,14,25.3,0,48,8.6
2018.06.20,00:00:00,23.59,Margareten,2943,2773,5716,14.4,28.2,0,6,15
2018.06.21,00:00:00,23.59,Margareten,2455,2334,4789,15.3,29.4,0.7,56,9.1
2018.06.22,00:00:00,23.59,Margareten,2164,2073,4237,10,17.2,0,33,11.3
2018.06.23,00:00:00,23.59,Margareten,1675,1539,3214,8.9,18.5,0,83,7.4
2018.06.24,00:00:00,23.59,Margareten,1205,1079,2284,12.6,19.8,2.8,99,4.6
2018.06.25,00:00:00,23.59,Margareten,1841,1853,3694,11.1,19.5,0,96,2.6
2018.06.26,00:00:00,23.59,Margareten,2504,2440,4944,11.1,21.9,0,50,8.9
2018.06.27,00:00:00,23.59,Margareten,2361,2304,4665,11.7,22.7,1.8,49,7.8
2018.06.28,00:00:00,23.59,Margareten,990,932,1922,11.6,15.7,20.7,94,0
2018.06.29,00:00:00,23.59,Margareten,1677,1580,3257,14.6,23.8,0,85,4.3
2018.06.30,00:00:00,23.59,Margareten,2045,1930,3975,15,26.7,0,29,12.4
2018.06.01,00:00:00,23.59,Erhardt,1998,1972,3970,15,24.2,1.3,95,6.3
2018.06.02,00:00:00,23.59,Erhardt,2563,2377,4940,15.2,24.4,0,51,10.9
2018.06.03,00:00:00,23.59,Erhardt,3332,2886,6218,14.2,27.2,0,25,13
2018.06.04,00:00:00,23.59,Erhardt,4178,3954,8132,14.3,28.1,0,18,15
2018.06.05,00:00:00,23.59,Erhardt,4558,4306,8864,15.9,27.9,0,18,13.3
2018.06.06,00:00:00,23.59,Erhardt,3190,3245,6435,15.6,28.4,3.5,70,9.5
2018.06.07,00:00:00,23.59,Erhardt,2692,2607,5299,14.8,25.3,5.7,93,5.1
2018.06.08,00:00:00,23.59,Erhardt,2850,2793,5643,16,27.8,0.1,79,8.2
