datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.10.16,00:00:00,23.59,Kreuther,189,261,450,7.7,22.2,0,5,10.1
2018.10.17,00:00:00,23.59,Kreuther,187,252,439,7.1,20.9,0,3,10.1
2018.10.18,00:00:00,23.59,Kreuther,157,218,375,6.3,19.4,0,73,9.4
2018.10.19,00:00:00,23.59,Kreuther,145,210,355,6.6,17.4,0,51,5
2018.10.20,00:00:00,23.59,Kreuther,68,101,169,6.3,15.5,0,81,3.4
2018.10.21,00:00:00,23.59,Kreuther,70,117,187,3.9,14.5,0,46,7.7
2018.10.22,00:00:00,23.59,Kreuther,148,236,384,2,13.4,0,31,9.9
2018.10.23,00:00:00,23.59,Kreuther,127,179,306,7.2,13.5,0.2,99,1
2018.10.24,00:00:00,23.59,Kreuther,81,136,217,10.2,12.8,3.7,98,0
2018.10.25,00:00:00,23.59,Kreuther,119,200,319,10.1,15.4,0,88,4.3
2018.10.26,00:00:00,23.59,Kreuther,159,217,376,7.2,17.4,0,79,6.8
2018.10.27,00:00:00,23.59,Kreuther,15,23,38,3.4,8.8,24.5,95,0
2018.10.28,00:00:00,23.59,Kreuther,14,15,29,2,4.3,4.4,98,0
2018.10.29,00:00:00,23.59,Kreuther,80,107,187,3.2,15.1,1.5,94,0.2
2018.10.30,00:00:00,23.59,Kreuther,88,159,247,2,15.5,0,51,1.8
2018.10.31,00:00:00,23.59,Kreuther,86,139,225,1.2,12.3,0,81,3.8
2018.10.01,00:00:00,23.59,Olympia,326,371,697,7.2,13.4,10.9,98,0.3
2018.10.02,00:00:00,23.59,Olympia,687,753,1440,5.3,11.8,0,95,3.9
2018.10.03,00:00:00,23.59,Olympia,453,436,889,9.1,14.5,0,96,0.5
2018.10.04,00:00:00,23.59,Olympia,902,1015,1917,5.8,17.2,0,11,10
2018.10.05,00:00:00,23.59,Olympia,991,1037,2028,4.9,20.8,0,41,11.1
2018.10.06,00:00:00,23.59,Olympia,693,741,1434,8.3,23.2,0.4,96,7.3
2018.10.07,00:00:00,23.59,Olympia,569,627,1196,11.2,20.9,0,85,1
2018.10.08,00:00:00,23.59,Olympia,973,1099,2072,9.4,18.4,0,55,4.2
2018.10.09,00:00:00,23.59,Olympia,996,1123,2119,9.9,18.4,0,71,3
2018.10.10,00:00:00,23.59,Olympia,1189,1224,2413,10.5,20.6,0,41,7.5
2018.10.11,00:00:00,23.59,Olympia,1173,1263,2436,8.6,25.1,0,29,10
2018.10.12,00:00:00,23.59,Olympia,1344,1424,2768,11,24.6,0,20,10.3
2018.10.13,00:00:00,23.59,Olympia,1235,1254,2489,8.6,22.3,0,0,10.6
2018.10.14,00:00:00,23.59,Olympia,2581,2163,4744,8.1,25,0,0,10.5
2018.10.15,00:00:00,23.59,Olympia,1178,1303,2481,7.5,23.2,0,0,10
2018.10.16,00:00:00,23.59,Olympia,1220,1394,2614,7.7,22.2,0,5,10.1
2018.10.17,00:00:00,23.59,Olympia,1261,1400,2661,7.1,20.9,0,3,10.1
2018.10.18,00:00:00,23.59,Olympia,1182,1373,2555,6.3,19.4,0,73,9.4
2018.10.19,00:00:00,23.59,Olympia,951,1009,1960,6.6,17.4,0,51,5
2018.10.20,00:00:00,23.59,Olympia,517,600,1117,6.3,15.5,0,81,3.4
2018.10.21,00:00:00,23.59,Olympia,808,868,1676,3.9,14.5,0,46,7.7
2018.10.22,00:00:00,23.59,Olympia,1100,1212,2312,2,13.4,0,31,9.9
2018.10.23,00:00:00,23.59,Olympia,832,931,1763,7.2,13.5,0.2,99,1
2018.10.24,00:00:00,23.59,Olympia,559,621,1180,10.2,12.8,3.7,98,0
2018.10.25,00:00:00,23.59,Olympia,844,975,1819,10.1,15.4,0,88,4.3
2018.10.26,00:00:00,23.59,Olympia,949,1032,1981,7.2,17.4,0,79,6.8
2018.10.27,00:00:00,23.59,Olympia,168,181,349,3.4,8.8,24.5,95,0
2018.10.28,00:00:00,23.59,Olympia,165,178,343,2,4.3,4.4,98,0
2018.10.29,00:00:00,23.59,Olympia,586,687,1273,3.2,15.1,1.5,94,0.2
2018.10.30,00:00:00,23.59,Olympia,730,814,1544,2,15.5,0,51,1.8
2018.10.31,00:00:00,23.59,Olympia,676,718,1394,1.2,12.3,0,81,3.8
2018.10.01,00:00:00,23.59,Hirsch,269,279,548,7.2,13.4,10.9,98,0.3
2018.10.02,00:00:00,23.59,Hirsch,721,745,1466,5.3,11.8,0,95,3.9
2018.10.03,00:00:00,23.59,Hirsch,247,244,491,9.1,14.5,0,96,0.5
2018.10.04,00:00:00,23.59,Hirsch,869,912,1781,5.8,17.2,0,11,10
2018.10.05,00:00:00,23.59,Hirsch,900,906,1806,4.9,20.8,0,41,11.1
2018.10.06,00:00:00,23.59,Hirsch,484,479,963,8.3,23.2,0.4,96,7.3
2018.10.07,00:00:00,23.59,Hirsch,436,450,886,11.2,20.9,0,85,1
2018.10.08,00:00:00,23.59,Hirsch,980,1023,2003,9.4,18.4,0,55,4.2
2018.10.09,00:00:00,23.59,Hirsch,984,1030,2014,9.9,18.4,0,71,3
2018.10.10,00:00:00,23.59,Hirsch,1047,1097,2144,10.5,20.6,0,41,7.5
2018.10.11,00:00:00,23.59,Hirsch,1079,1129,2208,8.6,25.1,0,29,10
2018.10.12,00:00:00,23.59,Hirsch,1011,1022,2033,11,24.6,0,20,10.3
2018.10.13,00:00:00,23.59,Hirsch,492,472,964,8.6,22.3,0,0,10.6
2018.10.14,00:00:00,23.59,Hirsch,566,582,1148,8.1,25,0,0,10.5
2018.10.15,00:00:00,23.59,Hirsch,1127,1149,2276,7.5,23.2,0,0,10
2018.10.16,00:00:00,23.59,Hirsch,1118,1176,2294,7.7,22.2,0,5,10.1
2018.10.17,00:00:00,23.59,Hirsch,1105,1156,2261,7.1,20.9,0,3,10.1
2018.10.18,00:00:00,23.59,Hirsch,1068,1104,2172,6.3,19.4,0,73,9.4
2018.10.19,00:00:00,23.59,Hirsch,885,897,1782,6.6,17.4,0,51,5
2018.10.20,00:00:00,23.59,Hirsch,356,373,729,6.3,15.5,0,81,3.4
2018.10.21,00:00:00,23.59,Hirsch,424,381,805,3.9,14.5,0,46,7.7
2018.10.22,00:00:00,23.59,Hirsch,925,959,1884,2,13.4,0,31,9.9
2018.10.23,00:00:00,23.59,Hirsch,776,862,1638,7.2,13.5,0.2,99,1
2018.10.24,00:00:00,23.59,Hirsch,411,477,888,10.2,12.8,3.7,98,0
2018.10.25,00:00:00,23.59,Hirsch,795,795,1590,10.1,15.4,0,88,4.3
2018.10.26,00:00:00,23.59,Hirsch,798,802,1600,7.2,17.4,0,79,6.8
2018.10.27,00:00:00,23.59,Hirsch,67,66,133,3.4,8.8,24.5,95,0
2018.10.28,00:00:00,23.59,Hirsch,47,47,94,2,4.3,4.4,98,0
2018.10.29,00:00:00,23.59,Hirsch,483,537,1020,3.2,15.1,1.5,94,0.2
2018.10.30,00:00:00,23.59,Hirsch,620,668,1288,2,15.5,0,51,1.8
2018.10.31,00:00:00,23.59,Hirsch,558,619,1177,1.2,12.3,0,81,3.8
2018.10.01,00:00:00,23.59,Margareten,779,773,1552,7.2,13.4,10.9,98,0.3
2018.10.02,00:00:00,23.59,Margareten,1678,1624,3302,5.3,11.8,0,95,3.9
2018.10.03,00:00:00,23.59,Margareten,836,840,1676,9.1,14.5,0,96,0.5
2018.10.04,00:00:00,23.59,Margareten,1964,1933,3897,5.8,17.2,0,11,10
2018.10.05,00:00:00,23.59,Margareten,1958,1984,3942,4.9,20.8,0,41,11.1
2018.10.06,00:00:00,23.59,Margareten,1543,1465,3008,8.3,23.2,0.4,96,7.3
2018.10.07,00:00:00,23.59,Margareten,1165,1095,2260,11.2,20.9,0,85,1
2018.10.08,00:00:00,23.59,Margareten,1931,1896,3827,9.4,18.4,0,55,4.2
2018.10.09,00:00:00,23.59,Margareten,1968,1983,3951,9.9,18.4,0,71,3
2018.10.10,00:00:00,23.59,Margareten,2018,2028,4046,10.5,20.6,0,41,7.5
2018.10.11,00:00:00,23.59,Margareten,2234,2118,4352,8.6,25.1,0,29,10
2018.10.12,00:00:00,23.59,Margareten,2086,2076,4162,11,24.6,0,20,10.3
2018.10.13,00:00:00,23.59,Margareten,1516,1512,3028,8.6,22.3,0,0,10.6
2018.10.14,00:00:00,23.59,Margareten,1314,1275,2589,8.1,25,0,0,10.5
2018.10.15,00:00:00,23.59,Margareten,2117,2116,4233,7.5,23.2,0,0,10
2018.10.16,00:00:00,23.59,Margareten,2147,2203,4350,7.7,22.2,0,5,10.1
2018.10.17,00:00:00,23.59,Margareten,2178,2067,4245,7.1,20.9,0,3,10.1
2018.10.18,00:00:00,23.59,Margareten,2023,2006,4029,6.3,19.4,0,73,9.4
2018.10.19,00:00:00,23.59,Margareten,1802,1811,3613,6.6,17.4,0,51,5
2018.10.20,00:00:00,23.59,Margareten,1198,1186,2384,6.3,15.5,0,81,3.4
2018.10.21,00:00:00,23.59,Margareten,1006,887,1893,3.9,14.5,0,46,7.7
2018.10.22,00:00:00,23.59,Margareten,1772,1741,3513,2,13.4,0,31,9.9
2018.10.23,00:00:00,23.59,Margareten,1585,1572,3157,7.2,13.5,0.2,99,1
2018.10.24,00:00:00,23.59,Margareten,1040,1071,2111,10.2,12.8,3.7,98,0
2018.10.25,00:00:00,23.59,Margareten,1660,1614,3274,10.1,15.4,0,88,4.3
2018.10.26,00:00:00,23.59,Margareten,1658,1636,3294,7.2,17.4,0,79,6.8
2018.10.27,00:00:00,23.59,Margareten,320,305,625,3.4,8.8,24.5,95,0
2018.10.28,00:00:00,23.59,Margareten,208,193,401,2,4.3,4.4,98,0
2018.10.29,00:00:00,23.59,Margareten,1074,1026,2100,3.2,15.1,1.5,94,0.2
2018.10.30,00:00:00,23.59,Margareten,1280,1243,2523,2,15.5,0,51,1.8
2018.10.31,00:00:00,23.59,Margareten,1240,1248,2488,1.2,12.3,0,81,3.8
2018.10.01,00:00:00,23.59,Erhardt,865,864,1729,7.2,13.4,10.9,98,0.3
2018.10.02,00:00:00,23.59,Erhardt,1956,1965,3921,5.3,11.8,0,95,3.9
2018.10.03,00:00:00,23.59,Erhardt,1111,1103,2214,9.1,14.5,0,96,0.5
2018.10.04,00:00:00,23.59,Erhardt,2413,2458,4871,5.8,17.2,0,11,10
2018.10.05,00:00:00,23.59,Erhardt,2431,2384,4815,4.9,20.8,0,41,11.1
2018.10.06,00:00:00,23.59,Erhardt,1884,1710,3594,8.3,23.2,0.4,96,7.3
2018.10.07,00:00:00,23.59,Erhardt,1352,1401,2753,11.2,20.9,0,85,1
2018.10.08,00:00:00,23.59,Erhardt,2495,2381,4876,9.4,18.4,0,55,4.2
2018.10.09,00:00:00,23.59,Erhardt,2642,2683,5325,9.9,18.4,0,71,3
2018.10.10,00:00:00,23.59,Erhardt,2917,2877,5794,10.5,20.6,0,41,7.5
2018.10.11,00:00:00,23.59,Erhardt,3127,3230,6357,8.6,25.1,0,29,10
2018.10.12,00:00:00,23.59,Erhardt,3000,2926,5926,11,24.6,0,20,10.3
2018.10.13,00:00:00,23.59,Erhardt,2381,2280,4661,8.6,22.3,0,0,10.6
2018.10.14,00:00:00,23.59,Erhardt,2671,2655,5326,8.1,25,0,0,10.5
2018.10.15,00:00:00,23.59,Erhardt,3162,3044,6206,7.5,23.2,0,0,10
2018.10.16,00:00:00,23.59,Erhardt,3230,3194,6424,7.7,22.2,0,5,10.1
2018.10.17,00:00:00,23.59,Erhardt,3241,3188,6429,7.1,20.9,0,3,10.1
2018.10.18,00:00:00,23.59,Erhardt,3022,2889,5911,6.3,19.4,0,73,9.4
2018.10.19,00:00:00,23.59,Erhardt,2482,2598,5080,6.6,17.4,0,51,5
2018.10.20,00:00:00,23.59,Erhardt,1829,1943,3772,6.3,15.5,0,81,3.4
2018.10.21,00:00:00,23.59,Erhardt,2294,2103,4397,3.9,14.5,0,46,7.7
2018.10.22,00:00:00,23.59,Erhardt,2542,2678,5220,2,13.4,0,31,9.9
2018.10.23,00:00:00,23.59,Erhardt,2369,2383,4752,7.2,13.5,0.2,99,1
2018.10.24,00:00:00,23.59,Erhardt,1593,1549,3142,10.2,12.8,3.7,98,0
2018.10.25,00:00:00,23.59,Erhardt,2383,2412,4795,10.1,15.4,0,88,4.3
2018.10.26,00:00:00,23.59,Erhardt,2480,2496,4976,7.2,17.4,0,79,6.8
2018.10.27,00:00:00,23.59,Erhardt,366,411,777,3.4,8.8,24.5,95,0
2018.10.28,00:00:00,23.59,Erhardt,332,369,701,2,4.3,4.4,98,0
2018.10.29,00:00:00,23.59,Erhardt,1547,1532,3079,3.2,15.1,1.5,94,0.2
2018.10.30,00:00:00,23.59,Erhardt,1917,1963,3880,2,15.5,0,51,1.8
2018.10.31,00:00:00,23.59,Erhardt,1893,1883,3776,1.2,12.3,0,81,3.8
