datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.02.01,00:00:00,23.59,Arnulf,589,63,652,0.6,7.9,9.2,95,0
2018.02.02,00:00:00,23.59,Arnulf,810,66,876,0.8,4.9,0,98,3.8
2018.02.03,00:00:00,23.59,Arnulf,290,13,303,-0.6,3,0.7,100,0.2
2018.02.04,00:00:00,23.59,Arnulf,201,22,223,-2,2.5,0.5,80,0.7
2018.02.05,00:00:00,23.59,Arnulf,796,68,864,-2.8,0.6,0,83,1.6
2018.02.06,00:00:00,23.59,Arnulf,912,85,997,-2.5,2.3,0,93,5.4
2018.02.07,00:00:00,23.59,Arnulf,657,48,705,-3.3,-1.8,2.9,96,0
2018.02.08,00:00:00,23.59,Arnulf,421,47,468,-2.3,0.4,0.3,96,0
2018.02.09,00:00:00,23.59,Arnulf,554,65,619,-0.9,0.8,0,100,0
2018.02.10,00:00:00,23.59,Arnulf,267,28,295,-0.5,2.4,0,98,0
2018.02.11,00:00:00,23.59,Arnulf,204,23,227,-0.5,4.1,5.6,88,2
2018.02.12,00:00:00,23.59,Arnulf,556,50,606,-1.4,3.3,0.4,98,4.1
2018.02.13,00:00:00,23.59,Arnulf,607,47,654,-3.7,2.3,0,41,5.4
2018.02.14,00:00:00,23.59,Arnulf,710,71,781,-6.4,2.3,0,4,7.9
2018.02.15,00:00:00,23.59,Arnulf,565,53,618,-5.5,2.6,12.9,85,0.1
2018.02.16,00:00:00,23.59,Arnulf,409,51,460,1.6,4.5,4.1,99,0
2018.02.17,00:00:00,23.59,Arnulf,121,12,133,-0.8,1.6,15.4,95,0
2018.02.18,00:00:00,23.59,Arnulf,84,14,98,-3.8,1.3,0,84,0
2018.02.19,00:00:00,23.59,Arnulf,501,39,540,-4,-1.4,0,96,0
2018.02.20,00:00:00,23.59,Arnulf,491,44,535,-3.1,-1.1,0.3,95,0
2018.02.21,00:00:00,23.59,Arnulf,501,62,563,-3.4,0.8,0,96,1.9
2018.02.22,00:00:00,23.59,Arnulf,487,47,534,-4.1,-1.9,0.3,93,0
2018.02.23,00:00:00,23.59,Arnulf,432,44,476,-4,-1.4,0,98,0
2018.02.24,00:00:00,23.59,Arnulf,231,13,244,-7.1,0.5,0,55,8
2018.02.25,00:00:00,23.59,Arnulf,124,14,138,-10,-4.4,0,11,10
2018.02.26,00:00:00,23.59,Arnulf,451,53,504,-12.7,-8.1,0,60,3.9
2018.02.27,00:00:00,23.59,Arnulf,425,41,466,-11.6,-7.6,0,79,4.7
2018.02.28,00:00:00,23.59,Arnulf,437,58,495,-13.4,-5.9,0,48,9.5
2018.02.01,00:00:00,23.59,Kreuther,46,75,121,0.6,7.9,9.2,95,0
2018.02.02,00:00:00,23.59,Kreuther,72,112,184,0.8,4.9,0,98,3.8
2018.02.03,00:00:00,23.59,Kreuther,23,34,57,-0.6,3,0.7,100,0.2
2018.02.04,00:00:00,23.59,Kreuther,10,24,34,-2,2.5,0.5,80,0.7
2018.02.05,00:00:00,23.59,Kreuther,76,93,169,-2.8,0.6,0,83,1.6
2018.02.06,00:00:00,23.59,Kreuther,80,97,177,-2.5,2.3,0,93,5.4
2018.02.07,00:00:00,23.59,Kreuther,71,112,183,-3.3,-1.8,2.9,96,0
2018.02.08,00:00:00,23.59,Kreuther,39,52,91,-2.3,0.4,0.3,96,0
2018.02.09,00:00:00,23.59,Kreuther,44,68,112,-0.9,0.8,0,100,0
2018.02.10,00:00:00,23.59,Kreuther,16,38,54,-0.5,2.4,0,98,0
2018.02.11,00:00:00,23.59,Kreuther,12,28,40,-0.5,4.1,5.6,88,2
2018.02.12,00:00:00,23.59,Kreuther,39,48,87,-1.4,3.3,0.4,98,4.1
2018.02.13,00:00:00,23.59,Kreuther,38,71,109,-3.7,2.3,0,41,5.4
2018.02.14,00:00:00,23.59,Kreuther,54,85,139,-6.4,2.3,0,4,7.9
2018.02.15,00:00:00,23.59,Kreuther,35,48,83,-5.5,2.6,12.9,85,0.1
2018.02.16,00:00:00,23.59,Kreuther,27,42,69,1.6,4.5,4.1,99,0
2018.02.17,00:00:00,23.59,Kreuther,10,17,27,-0.8,1.6,15.4,95,0
2018.02.18,00:00:00,23.59,Kreuther,7,11,18,-3.8,1.3,0,84,0
2018.02.19,00:00:00,23.59,Kreuther,58,72,130,-4,-1.4,0,96,0
2018.02.20,00:00:00,23.59,Kreuther,47,71,118,-3.1,-1.1,0.3,95,0
2018.02.21,00:00:00,23.59,Kreuther,41,65,106,-3.4,0.8,0,96,1.9
2018.02.22,00:00:00,23.59,Kreuther,38,61,99,-4.1,-1.9,0.3,93,0
2018.02.23,00:00:00,23.59,Kreuther,37,62,99,-4,-1.4,0,98,0
2018.02.24,00:00:00,23.59,Kreuther,18,26,44,-7.1,0.5,0,55,8
2018.02.25,00:00:00,23.59,Kreuther,9,18,27,-10,-4.4,0,11,10
2018.02.26,00:00:00,23.59,Kreuther,41,67,108,-12.7,-8.1,0,60,3.9
2018.02.27,00:00:00,23.59,Kreuther,54,71,125,-11.6,-7.6,0,79,4.7
2018.02.28,00:00:00,23.59,Kreuther,54,62,116,-13.4,-5.9,0,48,9.5
2018.02.01,00:00:00,23.59,Olympia,444,358,802,0.6,7.9,9.2,95,0
2018.02.02,00:00:00,23.59,Olympia,523,459,982,0.8,4.9,0,98,3.8
2018.02.03,00:00:00,23.59,Olympia,207,170,377,-0.6,3,0.7,100,0.2
2018.02.04,00:00:00,23.59,Olympia,179,138,317,-2,2.5,0.5,80,0.7
