datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.05.01,00:00:00,23.59,Arnulf,878,44,922,10.4,15.9,0,96,3.5
2018.05.02,00:00:00,23.59,Arnulf,1820,155,1975,9.1,18.5,0,98,3
2018.05.03,00:00:00,23.59,Arnulf,1730,104,1834,11.6,20.1,0,98,3.2
2018.05.04,00:00:00,23.59,Arnulf,1628,104,1732,12.4,20.3,0,88,2.5
2018.05.05,00:00:00,23.59,Arnulf,1141,51,1192,12.4,22.2,0,66,8.6
2018.05.06,00:00:00,23.59,Arnulf,1256,68,1324,11.7,23.2,0,13,13.3
2018.05.07,00:00:00,23.59,Arnulf,2225,127,2352,9.8,23.7,0,15,14.3
2018.05.08,00:00:00,23.59,Arnulf,2290,125,2415,11,24.1,0,34,14.2
2018.05.09,00:00:00,23.59,Arnulf,2042,130,2172,10.1,22.5,1.2,43,11.4
2018.05.10,00:00:00,23.59,Arnulf,1075,62,1137,9.7,22.6,1,75,9.9
2018.05.11,00:00:00,23.59,Arnulf,1632,106,1738,9.2,21.4,0,75,9.7
2018.05.12,00:00:00,23.59,Arnulf,1311,68,1379,11.4,26.4,0,65,10.8
2018.05.13,00:00:00,23.59,Arnulf,918,78,996,12,26.1,10.6,48,10.3
2018.05.14,00:00:00,23.59,Arnulf,1523,115,1638,13.1,22.1,0,91,3.3
2018.05.15,00:00:00,23.59,Arnulf,1454,97,1551,10,17.2,9.5,80,4.8
2018.05.16,00:00:00,23.59,Arnulf,776,70,846,9.5,13.2,22.3,98,0.2
2018.05.17,00:00:00,23.59,Arnulf,1174,73,1247,10.1,16.9,5.8,96,2.6
2018.05.18,00:00:00,23.59,Arnulf,1566,126,1692,10.7,20.8,0,74,9.7
2018.05.19,00:00:00,23.59,Arnulf,750,47,797,8.8,21.1,20.4,74,8
2018.05.20,00:00:00,23.59,Arnulf,502,32,534,11.6,21.4,0.4,99,2.9
2018.05.21,00:00:00,23.59,Arnulf,983,63,1046,10,24.4,0,35,12.1
2018.05.22,00:00:00,23.59,Arnulf,1788,130,1918,10.7,25,0,90,10.9
2018.05.23,00:00:00,23.59,Arnulf,1687,99,1786,13.9,24.3,1.6,96,4.8
2018.05.24,00:00:00,23.59,Arnulf,1216,95,1311,13.1,21.4,28.7,94,2.7
2018.05.25,00:00:00,23.59,Arnulf,1831,113,1944,11.1,25.1,0,28,12.8
2018.05.26,00:00:00,23.59,Arnulf,1274,65,1339,12.2,25.7,0,84,12.4
