datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.12.01,00:00:00,23.59,Arnulf,452,24,476,3.7,9.6,0,96,2.4
2018.12.02,00:00:00,23.59,Arnulf,238,15,253,3.5,11.9,8.1,98,0.1
2018.12.03,00:00:00,23.59,Arnulf,990,80,1070,9.8,14.3,1.1,99,1.7
2018.12.04,00:00:00,23.59,Arnulf,1022,89,1111,3.9,10.6,2.2,84,0.4
2018.12.05,00:00:00,23.59,Arnulf,1047,86,1133,3.7,6.1,2.3,100,0
2018.12.06,00:00:00,23.59,Arnulf,1006,80,1086,4,11.5,0,98,1
2018.12.07,00:00:00,23.59,Arnulf,1056,86,1142,8.3,13.5,0,99,1.1
2018.12.08,00:00:00,23.59,Arnulf,412,37,449,4.6,8.3,2.8,85,3.5
2018.12.09,00:00:00,23.59,Arnulf,203,16,219,4.2,9.1,15.9,98,0
2018.12.10,00:00:00,23.59,Arnulf,848,71,919,0.5,4.7,3.5,94,0.1
2018.12.11,00:00:00,23.59,Arnulf,783,55,838,0.2,2.1,1.5,95,0.6
2018.12.12,00:00:00,23.59,Arnulf,708,60,768,-0.4,1.2,0.7,98,0
2018.12.13,00:00:00,23.59,Arnulf,822,79,901,-2.1,0.1,0,99,0
2018.12.14,00:00:00,23.59,Arnulf,785,67,852,-2.6,-1.8,0,100,0
2018.12.15,00:00:00,23.59,Arnulf,299,38,337,-4.7,-1.8,0,85,0
2018.12.16,00:00:00,23.59,Arnulf,181,24,205,-5.4,3.1,0.8,93,0
2018.12.17,00:00:00,23.59,Arnulf,699,65,764,-2.9,4.2,0.2,98,0.7
2018.12.18,00:00:00,23.59,Arnulf,959,72,1031,-1.2,6.4,0,61,7.3
2018.12.19,00:00:00,23.59,Arnulf,946,86,1032,-2.6,4.4,1.6,100,0
2018.12.20,00:00:00,23.59,Arnulf,932,71,1003,2.2,8,0,91,5.6
2018.12.21,00:00:00,23.59,Arnulf,648,62,710,4.4,11.3,3.7,98,0.1
2018.12.22,00:00:00,23.59,Arnulf,283,31,314,7.6,11.7,8.3,99,0.1
2018.12.23,00:00:00,23.59,Arnulf,146,18,164,6.6,11.2,16.5,98,0
2018.12.24,00:00:00,23.59,Arnulf,140,17,157,2,11.7,3.6,96,0.2
2018.12.25,00:00:00,23.59,Arnulf,99,13,112,-2.1,2.2,0,75,0
2018.12.26,00:00:00,23.59,Arnulf,126,13,139,-3.8,1.4,0,48,7.3
2018.12.27,00:00:00,23.59,Arnulf,418,39,457,-5.4,2,0,94,3.5
2018.12.28,00:00:00,23.59,Arnulf,513,54,567,-1.8,5.4,0,61,6.7
2018.12.29,00:00:00,23.59,Arnulf,285,32,317,-2.5,2.3,1.8,91,0.1
2018.12.30,00:00:00,23.59,Arnulf,130,22,152,0.4,3.9,2.4,98,0
2018.12.31,00:00:00,23.59,Arnulf,122,9,131,2.1,4.6,6.7,94,0
2018.12.01,00:00:00,23.59,Kreuther,38,72,110,3.7,9.6,0,96,2.4
2018.12.02,00:00:00,23.59,Kreuther,20,36,56,3.5,11.9,8.1,98,0.1
2018.12.03,00:00:00,23.59,Kreuther,116,137,253,9.8,14.3,1.1,99,1.7
2018.12.04,00:00:00,23.59,Kreuther,100,155,255,3.9,10.6,2.2,84,0.4
2018.12.05,00:00:00,23.59,Kreuther,119,154,273,3.7,6.1,2.3,100,0
2018.12.06,00:00:00,23.59,Kreuther,107,144,251,4,11.5,0,98,1
2018.12.07,00:00:00,23.59,Kreuther,103,171,274,8.3,13.5,0,99,1.1
2018.12.08,00:00:00,23.59,Kreuther,30,45,75,4.6,8.3,2.8,85,3.5
2018.12.09,00:00:00,23.59,Kreuther,18,26,44,4.2,9.1,15.9,98,0
2018.12.10,00:00:00,23.59,Kreuther,88,110,198,0.5,4.7,3.5,94,0.1
2018.12.11,00:00:00,23.59,Kreuther,87,101,188,0.2,2.1,1.5,95,0.6
2018.12.12,00:00:00,23.59,Kreuther,69,82,151,-0.4,1.2,0.7,98,0
2018.12.13,00:00:00,23.59,Kreuther,99,105,204,-2.1,0.1,0,99,0
2018.12.14,00:00:00,23.59,Kreuther,74,118,192,-2.6,-1.8,0,100,0
2018.12.15,00:00:00,23.59,Kreuther,42,44,86,-4.7,-1.8,0,85,0
2018.12.16,00:00:00,23.59,Kreuther,14,26,40,-5.4,3.1,0.8,93,0
2018.12.17,00:00:00,23.59,Kreuther,50,88,138,-2.9,4.2,0.2,98,0.7
2018.12.18,00:00:00,23.59,Kreuther,82,112,194,-1.2,6.4,0,61,7.3
2018.12.19,00:00:00,23.59,Kreuther,69,122,191,-2.6,4.4,1.6,100,0
2018.12.20,00:00:00,23.59,Kreuther,81,119,200,2.2,8,0,91,5.6
2018.12.21,00:00:00,23.59,Kreuther,71,97,168,4.4,11.3,3.7,98,0.1
2018.12.22,00:00:00,23.59,Kreuther,28,49,77,7.6,11.7,8.3,99,0.1
2018.12.23,00:00:00,23.59,Kreuther,10,16,26,6.6,11.2,16.5,98,0
2018.12.24,00:00:00,23.59,Kreuther,11,19,30,2,11.7,3.6,96,0.2
2018.12.25,00:00:00,23.59,Kreuther,16,20,36,-2.1,2.2,0,75,0
2018.12.26,00:00:00,23.59,Kreuther,14,27,41,-3.8,1.4,0,48,7.3
2018.12.27,00:00:00,23.59,Kreuther,38,42,80,-5.4,2,0,94,3.5
2018.12.28,00:00:00,23.59,Kreuther,63,65,128,-1.8,5.4,0,61,6.7
2018.12.29,00:00:00,23.59,Kreuther,29,31,60,-2.5,2.3,1.8,91,0.1
2018.12.30,00:00:00,23.59,Kreuther,17,16,33,0.4,3.9,2.4,98,0
2018.12.31,00:00:00,23.59,Kreuther,19,13,32,2.1,4.6,6.7,94,0
2018.12.01,00:00:00,23.59,Olympia,311,305,616,3.7,9.6,0,96,2.4
2018.12.02,00:00:00,23.59,Olympia,161,173,334,3.5,11.9,8.1,98,0.1
2018.12.03,00:00:00,23.59,Olympia,600,646,1246,9.8,14.3,1.1,99,1.7
2018.12.04,00:00:00,23.59,Olympia,524,645,1169,3.9,10.6,2.2,84,0.4
2018.12.05,00:00:00,23.59,Olympia,645,747,1392,3.7,6.1,2.3,100,0
2018.12.06,00:00:00,23.59,Olympia,587,677,1264,4,11.5,0,98,1
2018.12.07,00:00:00,23.59,Olympia,583,658,1241,8.3,13.5,0,99,1.1
2018.12.08,00:00:00,23.59,Olympia,367,310,677,4.6,8.3,2.8,85,3.5
2018.12.09,00:00:00,23.59,Olympia,127,160,287,4.2,9.1,15.9,98,0
