datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2020.08.01,00:00,23.59,Arnulf,1369,76,1445,18.3,34.2,2.3,36,12.1
2020.08.02,00:00,23.59,Arnulf,527,45,572,16.7,22.7,23.5,99,0.9
2020.08.03,00:00,23.59,Arnulf,712,56,768,13.2,18.7,40.7,96,0
2020.08.04,00:00,23.59,Arnulf,696,43,739,12.6,14.6,10.3,96,0
2020.08.05,00:00,23.59,Arnulf,2064,87,2151,10,21.9,0,28,11.6
2020.08.06,00:00,23.59,Arnulf,2153,96,2249,12.6,25.8,0,4,14.1
2020.08.07,00:00,23.59,Arnulf,1915,115,2030,15.5,29,0,0,14
2020.08.08,00:00,23.59,Arnulf,1546,102,1648,15.3,30.2,0,4,13.6
2020.08.09,00:00,23.59,Arnulf,1200,81,1281,16,30.4,0,1,13.7
2020.08.10,00:00,23.59,Arnulf,1799,104,1903,15.1,31.4,0,30,13.7
2020.08.11,00:00,23.59,Arnulf,1895,100,1995,19.3,30.5,0,53,11
2020.08.12,00:00,23.59,Arnulf,1961,107,2068,18,29.9,0,55,11.9
2020.08.13,00:00,23.59,Arnulf,1766,103,1869,18.3,27.7,0,93,6.2
2020.08.14,00:00,23.59,Arnulf,1436,78,1514,18,25.8,1.3,88,6.7
2020.08.15,00:00,23.59,Arnulf,1312,74,1386,17.8,27.4,0,69,5.3
2020.08.16,00:00,23.59,Arnulf,1232,51,1283,15.8,28.1,0,36,11.7
2020.08.17,00:00,23.59,Arnulf,1389,84,1473,18,23.8,0.3,98,2.7
2020.08.18,00:00,23.59,Arnulf,1393,106,1499,16.7,22.1,9,95,2.7
2020.08.19,00:00,23.59,Arnulf,1821,89,1910,14.1,26.1,0,58,11.4
2020.08.20,00:00,23.59,Arnulf,1878,138,2016,14.4,30.8,0,41,10.3
2020.08.21,00:00,23.59,Arnulf,1598,131,1729,17.3,34.1,0,8,13.1
2020.08.22,00:00,23.59,Arnulf,920,70,990,16.9,23.5,4.7,96,0.5
2020.08.23,00:00,23.59,Arnulf,1123,84,1207,15.6,23.5,1.2,86,4.8
2020.08.24,00:00,23.59,Arnulf,1567,112,1679,14.1,22.8,0,74,4.1
2020.08.25,00:00,23.59,Arnulf,1787,123,1910,12.1,25.4,0,65,10.4
2020.08.26,00:00,23.59,Arnulf,1552,104,1656,16,27.5,0,60,10.7
2020.08.27,00:00,23.59,Arnulf,1787,116,1903,13.4,22.8,0,63,10.8
2020.08.28,00:00,23.59,Arnulf,1165,87,1252,15.7,28.6,40.8,78,6.9
2020.08.29,00:00,23.59,Arnulf,278,27,305,13.3,15.7,11.9,94,0
2020.08.30,00:00,23.59,Arnulf,343,25,368,11.8,15.3,3.4,98,0.1
2020.08.31,00:00,23.59,Arnulf,1289,90,1379,10.4,17.7,2,98,1.2
2020.08.01,00:00,23.59,Kreuther,380,336,716,18.3,34.2,2.3,36,12.1
2020.08.02,00:00,23.59,Kreuther,119,100,219,16.7,22.7,23.5,99,0.9
