datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2019.04.22,00:00:00,23.59,Arnulf,804,39,843,6.5,23.8,0,78,12.4
2019.04.23,00:00:00,23.59,Arnulf,1444,89,1533,9.8,23.6,0,91,4.4
2019.04.24,00:00:00,23.59,Arnulf,1695,105,1800,10.5,28.1,0,74,8.8
2019.04.25,00:00:00,23.59,Arnulf,1890,115,2005,9.8,26.4,0,61,10.5
2019.04.26,00:00:00,23.59,Arnulf,995,100,1095,6.3,17.1,4,81,2.6
2019.04.27,00:00:00,23.59,Arnulf,517,28,545,5.6,15,4.7,94,4
2019.04.28,00:00:00,23.59,Arnulf,495,66,561,3.9,11,0,95,5.2
2019.04.29,00:00:00,23.59,Arnulf,931,82,1013,4.8,9.7,9.1,98,0
2019.04.30,00:00:00,23.59,Arnulf,872,73,945,5.8,13,1.2,93,1.7
2019.04.01,00:00:00,23.59,Kreuther,153,193,346,5.3,15.9,0,21,11.3
2019.04.02,00:00:00,23.59,Kreuther,166,270,436,3.9,21.3,0,95,9.2
2019.04.03,00:00:00,23.59,Kreuther,157,221,378,4.8,20.9,0,84,6.5
2019.04.04,00:00:00,23.59,Kreuther,132,183,315,2.9,12.2,0,84,5.8
2019.04.05,00:00:00,23.59,Kreuther,117,158,275,3.3,9.3,0,79,1
2019.04.06,00:00:00,23.59,Kreuther,85,135,220,5.2,16.8,0,79,8.4
2019.04.07,00:00:00,23.59,Kreuther,141,167,308,5,16.5,0,79,9.1
2019.04.08,00:00:00,23.59,Kreuther,97,149,246,8.2,11.5,0.9,99,0
2019.04.09,00:00:00,23.59,Kreuther,136,189,325,8.5,16.6,0,95,3.2
2019.04.10,00:00:00,23.59,Kreuther,110,178,288,8,12,1.1,96,0
2019.04.11,00:00:00,23.59,Kreuther,121,179,300,4.6,10.9,0,99,0.7
2019.04.12,00:00:00,23.59,Kreuther,132,165,297,2.4,8.5,0,100,0
2019.04.13,00:00:00,23.59,Kreuther,59,71,130,2.6,11.1,0,98,5.8
2019.04.14,00:00:00,23.59,Kreuther,34,69,103,3.2,9.7,0,99,2.8
2019.04.15,00:00:00,23.59,Kreuther,113,189,302,5,14.8,0,46,7.7
2019.04.16,00:00:00,23.59,Kreuther,148,221,369,2.5,18.7,0,50,10.3
2019.04.17,00:00:00,23.59,Kreuther,148,227,375,7,19,0,71,13.2
2019.04.18,00:00:00,23.59,Kreuther,121,231,352,4.9,20.5,0,16,13.1
2019.04.19,00:00:00,23.59,Kreuther,86,185,271,5.5,22.3,0,0,13.5
2019.04.20,00:00:00,23.59,Kreuther,90,133,223,5.9,22.4,0,0,13.6
2019.04.21,00:00:00,23.59,Kreuther,100,153,253,4.6,23.2,0,0,13.6
2019.04.22,00:00:00,23.59,Kreuther,115,206,321,6.5,23.8,0,78,12.4
2019.04.23,00:00:00,23.59,Kreuther,150,228,378,9.8,23.6,0,91,4.4
2019.04.24,00:00:00,23.59,Kreuther,172,261,433,10.5,28.1,0,74,8.8
2019.04.25,00:00:00,23.59,Kreuther,188,227,415,9.8,26.4,0,61,10.5
2019.04.26,00:00:00,23.59,Kreuther,93,113,206,6.3,17.1,4,81,2.6
2019.04.27,00:00:00,23.59,Kreuther,54,73,127,5.6,15,4.7,94,4
2019.04.28,00:00:00,23.59,Kreuther,41,64,105,3.9,11,0,95,5.2
2019.04.29,00:00:00,23.59,Kreuther,87,139,226,4.8,9.7,9.1,98,0
2019.04.30,00:00:00,23.59,Kreuther,91,126,217,5.8,13,1.2,93,1.7
2019.04.01,00:00:00,23.59,Olympia,996,1077,2073,5.3,15.9,0,21,11.3
2019.04.02,00:00:00,23.59,Olympia,1108,1216,2324,3.9,21.3,0,95,9.2
2019.04.03,00:00:00,23.59,Olympia,1149,1166,2315,4.8,20.9,0,84,6.5
2019.04.04,00:00:00,23.59,Olympia,808,922,1730,2.9,12.2,0,84,5.8
2019.04.05,00:00:00,23.59,Olympia,622,684,1306,3.3,9.3,0,79,1
2019.04.06,00:00:00,23.59,Olympia,771,814,1585,5.2,16.8,0,79,8.4
2019.04.07,00:00:00,23.59,Olympia,1067,960,2027,5,16.5,0,79,9.1
2019.04.08,00:00:00,23.59,Olympia,692,738,1430,8.2,11.5,0.9,99,0
2019.04.09,00:00:00,23.59,Olympia,840,946,1786,8.5,16.6,0,95,3.2
2019.04.10,00:00:00,23.59,Olympia,768,857,1625,8,12,1.1,96,0
2019.04.11,00:00:00,23.59,Olympia,796,832,1628,4.6,10.9,0,99,0.7
2019.04.12,00:00:00,23.59,Olympia,719,781,1500,2.4,8.5,0,100,0
2019.04.13,00:00:00,23.59,Olympia,714,648,1362,2.6,11.1,0,98,5.8
2019.04.14,00:00:00,23.59,Olympia,461,471,932,3.2,9.7,0,99,2.8
2019.04.15,00:00:00,23.59,Olympia,892,961,1853,5,14.8,0,46,7.7
2019.04.16,00:00:00,23.59,Olympia,1117,1218,2335,2.5,18.7,0,50,10.3
2019.04.17,00:00:00,23.59,Olympia,1144,1231,2375,7,19,0,71,13.2
2019.04.18,00:00:00,23.59,Olympia,949,1044,1993,4.9,20.5,0,16,13.1
2019.04.19,00:00:00,23.59,Olympia,938,940,1878,5.5,22.3,0,0,13.5
2019.04.20,00:00:00,23.59,Olympia,678,709,1387,5.9,22.4,0,0,13.6
2019.04.21,00:00:00,23.59,Olympia,1018,917,1935,4.6,23.2,0,0,13.6
2019.04.22,00:00:00,23.59,Olympia,1004,1028,2032,6.5,23.8,0,78,12.4
2019.04.23,00:00:00,23.59,Olympia,1124,1195,2319,9.8,23.6,0,91,4.4
2019.04.24,00:00:00,23.59,Olympia,1464,1625,3089,10.5,28.1,0,74,8.8
2019.04.25,00:00:00,23.59,Olympia,1488,1582,3070,9.8,26.4,0,61,10.5
2019.04.26,00:00:00,23.59,Olympia,647,677,1324,6.3,17.1,4,81,2.6
2019.04.27,00:00:00,23.59,Olympia,387,402,789,5.6,15,4.7,94,4
2019.04.28,00:00:00,23.59,Olympia,669,590,1259,3.9,11,0,95,5.2
2019.04.29,00:00:00,23.59,Olympia,618,679,1297,4.8,9.7,9.1,98,0
2019.04.30,00:00:00,23.59,Olympia,607,677,1284,5.8,13,1.2,93,1.7
2019.04.01,00:00:00,23.59,Hirsch,885,979,1864,5.3,15.9,0,21,11.3
2019.04.02,00:00:00,23.59,Hirsch,1005,1057,2062,3.9,21.3,0,95,9.2
2019.04.03,00:00:00,23.59,Hirsch,916,966,1882,4.8,20.9,0,84,6.5
2019.04.04,00:00:00,23.59,Hirsch,680,724,1404,2.9,12.2,0,84,5.8
2019.04.05,00:00:00,23.59,Hirsch,536,569,1105,3.3,9.3,0,79,1
2019.04.06,00:00:00,23.59,Hirsch,371,434,805,5.2,16.8,0,79,8.4
2019.04.07,00:00:00,23.59,Hirsch,678,539,1217,5,16.5,0,79,9.1
2019.04.08,00:00:00,23.59,Hirsch,574,630,1204,8.2,11.5,0.9,99,0
2019.04.09,00:00:00,23.59,Hirsch,785,789,1574,8.5,16.6,0,95,3.2
2019.04.10,00:00:00,23.59,Hirsch,623,700,1323,8,12,1.1,96,0
2019.04.11,00:00:00,23.59,Hirsch,653,667,1320,4.6,10.9,0,99,0.7
2019.04.12,00:00:00,23.59,Hirsch,608,682,1290,2.4,8.5,0,100,0
2019.04.13,00:00:00,23.59,Hirsch,268,256,524,2.6,11.1,0,98,5.8
2019.04.14,00:00:00,23.59,Hirsch,252,228,480,3.2,9.7,0,99,2.8
2019.04.15,00:00:00,23.59,Hirsch,740,757,1497,5,14.8,0,46,7.7
2019.04.16,00:00:00,23.59,Hirsch,926,994,1920,2.5,18.7,0,50,10.3
2019.04.17,00:00:00,23.59,Hirsch,942,949,1891,7,19,0,71,13.2
2019.04.18,00:00:00,23.59,Hirsch,837,809,1646,4.9,20.5,0,16,13.1
2019.04.19,00:00:00,23.59,Hirsch,434,409,843,5.5,22.3,0,0,13.5
2019.04.20,00:00:00,23.59,Hirsch,374,390,764,5.9,22.4,0,0,13.6
2019.04.21,00:00:00,23.59,Hirsch,396,358,754,4.6,23.2,0,0,13.6
2019.04.22,00:00:00,23.59,Hirsch,389,411,800,6.5,23.8,0,78,12.4
2019.04.23,00:00:00,23.59,Hirsch,931,959,1890,9.8,23.6,0,91,4.4
2019.04.24,00:00:00,23.59,Hirsch,1020,1061,2081,10.5,28.1,0,74,8.8
2019.04.25,00:00:00,23.59,Hirsch,1133,1128,2261,9.8,26.4,0,61,10.5
2019.04.26,00:00:00,23.59,Hirsch,447,519,966,6.3,17.1,4,81,2.6
2019.04.27,00:00:00,23.59,Hirsch,207,226,433,5.6,15,4.7,94,4
2019.04.28,00:00:00,23.59,Hirsch,310,305,615,3.9,11,0,95,5.2
2019.04.29,00:00:00,23.59,Hirsch,511,585,1096,4.8,9.7,9.1,98,0
2019.04.30,00:00:00,23.59,Hirsch,504,537,1041,5.8,13,1.2,93,1.7
2019.04.01,00:00:00,23.59,Margareten,1698,1751,3449,5.3,15.9,0,21,11.3
2019.04.02,00:00:00,23.59,Margareten,1948,1951,3899,3.9,21.3,0,95,9.2
2019.04.03,00:00:00,23.59,Margareten,1839,1880,3719,4.8,20.9,0,84,6.5
2019.04.04,00:00:00,23.59,Margareten,1555,1586,3141,2.9,12.2,0,84,5.8
2019.04.05,00:00:00,23.59,Margareten,1272,1286,2558,3.3,9.3,0,79,1
2019.04.06,00:00:00,23.59,Margareten,1140,1194,2334,5.2,16.8,0,79,8.4
2019.04.07,00:00:00,23.59,Margareten,1266,1046,2312,5,16.5,0,79,9.1
2019.04.08,00:00:00,23.59,Margareten,1279,1312,2591,8.2,11.5,0.9,99,0
2019.04.09,00:00:00,23.59,Margareten,1517,1569,3086,8.5,16.6,0,95,3.2
2019.04.10,00:00:00,23.59,Margareten,1252,1286,2538,8,12,1.1,96,0
2019.04.11,00:00:00,23.59,Margareten,1355,1361,2716,4.6,10.9,0,99,0.7
2019.04.12,00:00:00,23.59,Margareten,1300,1350,2650,2.4,8.5,0,100,0
2019.04.13,00:00:00,23.59,Margareten,937,903,1840,2.6,11.1,0,98,5.8
2019.04.14,00:00:00,23.59,Margareten,652,658,1310,3.2,9.7,0,99,2.8
2019.04.15,00:00:00,23.59,Margareten,1409,1494,2903,5,14.8,0,46,7.7
2019.04.16,00:00:00,23.59,Margareten,1716,1674,3390,2.5,18.7,0,50,10.3
2019.04.17,00:00:00,23.59,Margareten,1770,1732,3502,7,19,0,71,13.2
2019.04.18,00:00:00,23.59,Margareten,1601,1679,3280,4.9,20.5,0,16,13.1
2019.04.19,00:00:00,23.59,Margareten,1198,1094,2292,5.5,22.3,0,0,13.5
2019.04.20,00:00:00,23.59,Margareten,1193,1206,2399,5.9,22.4,0,0,13.6
2019.04.21,00:00:00,23.59,Margareten,977,855,1832,4.6,23.2,0,0,13.6
2019.04.22,00:00:00,23.59,Margareten,1128,1027,2155,6.5,23.8,0,78,12.4
2019.04.23,00:00:00,23.59,Margareten,1728,1810,3538,9.8,23.6,0,91,4.4
2019.04.24,00:00:00,23.59,Margareten,2040,2015,4055,10.5,28.1,0,74,8.8
2019.04.25,00:00:00,23.59,Margareten,2120,2076,4196,9.8,26.4,0,61,10.5
2019.04.26,00:00:00,23.59,Margareten,1111,1145,2256,6.3,17.1,4,81,2.6
2019.04.27,00:00:00,23.59,Margareten,872,871,1743,5.6,15,4.7,94,4
2019.04.28,00:00:00,23.59,Margareten,747,772,1519,3.9,11,0,95,5.2
2019.04.29,00:00:00,23.59,Margareten,1101,1161,2262,4.8,9.7,9.1,98,0
2019.04.30,00:00:00,23.59,Margareten,1082,1113,2195,5.8,13,1.2,93,1.7
2019.04.01,00:00:00,23.59,Erhardt,2612,2497,5109,5.3,15.9,0,21,11.3
2019.04.02,00:00:00,23.59,Erhardt,2951,2889,5840,3.9,21.3,0,95,9.2
2019.04.03,00:00:00,23.59,Erhardt,2731,2681,5412,4.8,20.9,0,84,6.5
2019.04.04,00:00:00,23.59,Erhardt,2269,2231,4500,2.9,12.2,0,84,5.8
2019.04.05,00:00:00,23.59,Erhardt,1593,1686,3279,3.3,9.3,0,79,1
2019.04.06,00:00:00,23.59,Erhardt,1981,1825,3806,5.2,16.8,0,79,8.4
2019.04.07,00:00:00,23.59,Erhardt,2475,2192,4667,5,16.5,0,79,9.1
2019.04.08,00:00:00,23.59,Erhardt,1659,1690,3349,8.2,11.5,0.9,99,0
2019.04.09,00:00:00,23.59,Erhardt,2187,2191,4378,8.5,16.6,0,95,3.2
2019.04.10,00:00:00,23.59,Erhardt,1892,1977,3869,8,12,1.1,96,0
2019.04.11,00:00:00,23.59,Erhardt,2011,1959,3970,4.6,10.9,0,99,0.7
2019.04.12,00:00:00,23.59,Erhardt,1837,1828,3665,2.4,8.5,0,100,0
2019.04.13,00:00:00,23.59,Erhardt,1396,1357,2753,2.6,11.1,0,98,5.8
2019.04.14,00:00:00,23.59,Erhardt,1151,1081,2232,3.2,9.7,0,99,2.8
2019.04.15,00:00:00,23.59,Erhardt,2094,2050,4144,5,14.8,0,46,7.7
2019.04.16,00:00:00,23.59,Erhardt,2730,2724,5454,2.5,18.7,0,50,10.3
2019.04.17,00:00:00,23.59,Erhardt,2885,2727,5612,7,19,0,71,13.2
2019.04.18,00:00:00,23.59,Erhardt,2611,2460,5071,4.9,20.5,0,16,13.1
2019.04.19,00:00:00,23.59,Erhardt,2502,2318,4820,5.5,22.3,0,0,13.5
2019.04.20,00:00:00,23.59,Erhardt,1961,1734,3695,5.9,22.4,0,0,13.6
2019.04.21,00:00:00,23.59,Erhardt,2129,1876,4005,4.6,23.2,0,0,13.6
2019.04.22,00:00:00,23.59,Erhardt,2681,2274,4955,6.5,23.8,0,78,12.4
2019.04.23,00:00:00,23.59,Erhardt,2683,2624,5307,9.8,23.6,0,91,4.4
2019.04.24,00:00:00,23.59,Erhardt,3487,3175,6662,10.5,28.1,0,74,8.8
2019.04.25,00:00:00,23.59,Erhardt,3817,3549,7366,9.8,26.4,0,61,10.5
2019.04.26,00:00:00,23.59,Erhardt,1661,1673,3334,6.3,17.1,4,81,2.6
2019.04.27,00:00:00,23.59,Erhardt,1150,1157,2307,5.6,15,4.7,94,4
2019.04.28,00:00:00,23.59,Erhardt,1432,1292,2724,3.9,11,0,95,5.2
2019.04.29,00:00:00,23.59,Erhardt,1474,1511,2985,4.8,9.7,9.1,98,0
2019.04.30,00:00:00,23.59,Erhardt,1462,1458,2920,5.8,13,1.2,93,1.7
