datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2019.05.01,00:00:00,23.59,Arnulf,1016,45,1061,4.7,18.9,0,10,13.3
2019.05.02,00:00:00,23.59,Arnulf,1579,101,1680,7.4,21,10.6,48,12.1
2019.05.03,00:00:00,23.59,Arnulf,672,66,738,7.3,11,4.7,99,0.1
2019.05.04,00:00:00,23.59,Arnulf,356,18,374,2.5,14.4,3.2,73,4.5
2019.05.05,00:00:00,23.59,Arnulf,279,23,302,2.1,8.1,0.1,98,1.3
2019.05.06,00:00:00,23.59,Arnulf,1223,121,1344,2.8,9.6,0,98,3
2019.05.07,00:00:00,23.59,Arnulf,1500,105,1605,2.2,14.5,0,56,11.7
2019.05.08,00:00:00,23.59,Arnulf,1318,97,1415,5.8,17.4,2.1,98,1.4
2019.05.09,00:00:00,23.59,Arnulf,1259,88,1347,7.1,18,0.1,79,8
2019.05.10,00:00:00,23.59,Arnulf,1100,108,1208,8.3,16.5,1.2,80,6.1
2019.05.11,00:00:00,23.59,Arnulf,355,30,385,7.4,16.5,12.3,98,0.7
2019.05.12,00:00:00,23.59,Arnulf,151,9,160,4.5,7.8,12,94,0
2019.05.13,00:00:00,23.59,Arnulf,1153,85,1238,5.5,14.4,0,81,5.5
2019.05.14,00:00:00,23.59,Arnulf,1256,79,1335,3.2,13.1,0.5,61,9.6
2019.05.15,00:00:00,23.59,Arnulf,976,83,1059,4.4,9.5,0,99,0.1
2019.05.16,00:00:00,23.59,Arnulf,1155,77,1232,4.5,12.1,0,94,0.5
2019.05.17,00:00:00,23.59,Arnulf,1202,97,1299,5.5,20.4,0,35,10.6
2019.05.18,00:00:00,23.59,Arnulf,718,54,772,7.6,21.2,0,48,10.8
2019.05.19,00:00:00,23.59,Arnulf,670,40,710,8.5,23.1,18.8,79,10.7
2019.05.20,00:00:00,23.59,Arnulf,349,42,391,11.3,14.6,71.2,96,0
2019.05.21,00:00:00,23.59,Arnulf,285,32,317,10.5,12.3,21.2,94,0
2019.05.22,00:00:00,23.59,Arnulf,618,51,669,8.8,14.7,0,93,0.3
2019.05.23,00:00:00,23.59,Arnulf,1161,78,1239,7.6,19.1,0,65,13
2019.05.24,00:00:00,23.59,Arnulf,1111,83,1194,6.3,22.3,0,51,13.8
2019.05.25,00:00:00,23.59,Arnulf,464,42,506,10.5,21.5,1,94,7.7
2019.05.26,00:00:00,23.59,Arnulf,481,37,518,12.1,21.9,0,65,7.6
2019.05.27,00:00:00,23.59,Arnulf,751,66,817,11.2,20.8,15.8,74,5.2
2019.05.28,00:00:00,23.59,Arnulf,360,36,396,9.5,14.1,16.4,96,0
2019.05.29,00:00:00,23.59,Arnulf,670,52,722,9.4,15.5,0.3,100,1.7
2019.05.30,00:00:00,23.59,Arnulf,560,33,593,8.6,19.5,0,63,8.6
2019.05.31,00:00:00,23.59,Arnulf,695,56,751,11.7,21.1,0,85,2.6
2019.05.01,00:00:00,23.59,Kreuther,148,281,429,4.7,18.9,0,10,13.3
2019.05.02,00:00:00,23.59,Kreuther,175,258,433,7.4,21,10.6,48,12.1
2019.05.03,00:00:00,23.59,Kreuther,76,98,174,7.3,11,4.7,99,0.1
2019.05.04,00:00:00,23.59,Kreuther,42,55,97,2.5,14.4,3.2,73,4.5
