datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2019.07.01,00:00,23.59,Arnulf,19,7,26,18.8,32.9,5.9,83,5.8
2019.07.02,00:00,23.59,Arnulf,23,4,27,16.3,25.7,0,78,7.5
2019.07.03,00:00,23.59,Arnulf,21,1,22,14.7,25,0,64,13.5
2019.07.04,00:00,23.59,Arnulf,35,7,42,12.6,26.9,0,14,15.3
2019.07.05,00:00,23.59,Arnulf,50,7,57,13.7,28.6,0,80,13.2
2019.07.06,00:00,23.59,Arnulf,82,3,85,17.2,31.6,0.4,64,9.6
2019.07.07,00:00,23.59,Arnulf,27,6,33,14.4,23.5,13,94,3.5
2019.07.08,00:00,23.59,Arnulf,35,7,42,13.1,18.9,0.9,98,0.8
2019.07.09,00:00,23.59,Arnulf,119,13,132,12.4,20.8,0,79,8.3
2019.07.10,00:00,23.59,Arnulf,87,7,94,11,22.3,0,64,14.1
2019.07.11,00:00,23.59,Arnulf,67,12,79,13.5,22.2,4.1,91,2
2019.07.12,00:00,23.59,Arnulf,52,5,57,13.9,21.2,6.9,98,4
2019.07.13,00:00,23.59,Arnulf,14,6,20,13.2,18.5,12.4,94,1.6
2019.07.14,00:00,23.59,Arnulf,23,5,28,12.6,21.4,0.6,73,3.5
2019.07.15,00:00,23.59,Arnulf,78,4,82,12.8,24.2,0,61,6.4
2019.07.16,00:00,23.59,Arnulf,66,11,77,12.8,25,0,36,12.3
2019.07.17,00:00,23.59,Arnulf,62,9,71,13.3,27.6,0,81,12.9
2019.07.18,00:00,23.59,Arnulf,25,6,31,15.3,27.8,0.2,84,11
2019.07.19,00:00,23.59,Arnulf,81,11,92,16.2,27.9,0,100,6.7
2019.07.20,00:00,23.59,Arnulf,53,5,58,15.2,32.3,3.4,94,13.2
2019.07.21,00:00,23.59,Arnulf,36,2,38,17.5,25.9,16.2,85,4.8
2019.07.22,00:00,23.59,Arnulf,95,7,102,16.3,30,0,64,13.2
2019.07.23,00:00,23.59,Arnulf,73,6,79,16.3,31.6,0,26,14.9
2019.07.24,00:00,23.59,Arnulf,39,6,45,17.6,34.5,0,3,14.7
2019.07.25,00:00,23.59,Arnulf,56,7,63,20,34.8,0,78,14.4
2019.07.26,00:00,23.59,Arnulf,68,7,75,19.8,35.3,0.1,66,13.3
2019.07.27,00:00,23.59,Arnulf,42,2,44,18.8,26.5,2.2,89,4.8
2019.07.28,00:00,23.59,Arnulf,14,2,16,16.9,22.7,49.2,94,0
2019.07.29,00:00,23.59,Arnulf,38,11,49,15.2,19.8,1.2,98,0.3
2019.07.30,00:00,23.59,Arnulf,1511,103,1614,16.1,27.2,2.8,56,7.3
2019.07.31,00:00,23.59,Arnulf,1656,102,1758,15.3,19.9,4.6,85,0.4
2019.07.01,00:00,23.59,Kreuther,166,227,393,18.8,32.9,5.9,83,5.8
2019.07.02,00:00,23.59,Kreuther,184,280,464,16.3,25.7,0,78,7.5
2019.07.03,00:00,23.59,Kreuther,252,388,640,14.7,25,0,64,13.5
2019.07.04,00:00,23.59,Kreuther,221,334,555,12.6,26.9,0,14,15.3
2019.07.05,00:00,23.59,Kreuther,215,330,545,13.7,28.6,0,80,13.2
2019.07.06,00:00,23.59,Kreuther,123,186,309,17.2,31.6,0.4,64,9.6
2019.07.07,00:00,23.59,Kreuther,35,63,98,14.4,23.5,13,94,3.5
2019.07.08,00:00,23.59,Kreuther,119,178,297,13.1,18.9,0.9,98,0.8
2019.07.09,00:00,23.59,Kreuther,300,499,799,12.4,20.8,0,79,8.3
2019.07.10,00:00,23.59,Kreuther,239,357,596,11,22.3,0,64,14.1
2019.07.11,00:00,23.59,Kreuther,175,219,394,13.5,22.2,4.1,91,2
2019.07.12,00:00,23.59,Kreuther,136,205,341,13.9,21.2,6.9,98,4
2019.07.13,00:00,23.59,Kreuther,37,61,98,13.2,18.5,12.4,94,1.6
2019.07.14,00:00,23.59,Kreuther,53,109,162,12.6,21.4,0.6,73,3.5
2019.07.15,00:00,23.59,Kreuther,191,303,494,12.8,24.2,0,61,6.4
2019.07.16,00:00,23.59,Kreuther,254,392,646,12.8,25,0,36,12.3
2019.07.17,00:00,23.59,Kreuther,259,368,627,13.3,27.6,0,81,12.9
2019.07.18,00:00,23.59,Kreuther,222,360,582,15.3,27.8,0.2,84,11
2019.07.19,00:00,23.59,Kreuther,221,311,532,16.2,27.9,0,100,6.7
2019.07.20,00:00,23.59,Kreuther,114,199,313,15.2,32.3,3.4,94,13.2
2019.07.21,00:00,23.59,Kreuther,52,133,185,17.5,25.9,16.2,85,4.8
2019.07.22,00:00,23.59,Kreuther,219,335,554,16.3,30,0,64,13.2
