datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2019.08.01,00:00,23.59,Arnulf,2356,144,2500,13.4,25.2,0,55,9.5
2019.08.02,00:00,23.59,Arnulf,2025,141,2166,15.8,25.1,2,89,7.9
2019.08.03,00:00,23.59,Arnulf,960,61,1021,14.3,22.5,1.1,76,4.9
2019.08.04,00:00,23.59,Arnulf,1333,84,1417,13.9,26.2,0,36,12.3
2019.08.05,00:00,23.59,Arnulf,2128,141,2269,15.5,28.9,0,96,6
2019.08.06,00:00,23.59,Arnulf,2122,147,2269,19.1,28.3,0,91,7.1
2019.08.07,00:00,23.59,Arnulf,1545,116,1661,15.9,25.8,6.5,95,2.2
2019.08.08,00:00,23.59,Arnulf,2216,138,2354,15,26.6,0,74,9.5
2019.08.09,00:00,23.59,Arnulf,2104,141,2245,13.9,32.8,0.8,61,13.6
2019.08.10,00:00,23.59,Arnulf,943,72,1015,18.4,24.2,4.4,90,2
2019.08.11,00:00,23.59,Arnulf,1187,80,1267,16.3,28.3,1.9,40,13.2
2019.08.12,00:00,23.59,Arnulf,828,75,903,13.9,18.3,24.2,98,0.7
2019.08.13,00:00,23.59,Arnulf,1581,93,1674,13.2,20.4,7.1,96,3
2019.08.14,00:00,23.59,Arnulf,1932,149,2081,12.3,21.6,0,34,11.7
2019.08.15,00:00,23.59,Arnulf,701,68,769,9.8,21.3,2.4,73,6.5
2019.08.16,00:00,23.59,Arnulf,1574,112,1686,14.1,23.1,0,68,11.7
2019.08.17,00:00,23.59,Arnulf,1049,70,1119,12.7,26.5,0,99,5.1
2019.08.18,00:00,23.59,Arnulf,1126,100,1226,18.2,33.2,9.7,38,12.3
2019.08.19,00:00,23.59,Arnulf,1116,89,1205,16.1,24.3,22,99,2.3
2019.08.20,00:00,23.59,Arnulf,929,86,1015,12.7,19.3,18.4,96,0
2019.08.21,00:00,23.59,Arnulf,1490,103,1593,12.7,19.4,0,96,2.6
2019.08.22,00:00,23.59,Arnulf,1822,134,1956,13,20,0,85,4
