datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2017.01.01,00:00:00,23.59,Arnulf,121,14,135,-6.1,2.6,0,36,5.9
2017.01.02,00:00:00,23.59,Arnulf,362,38,400,-5.4,0.8,3.2,69,0.3
2017.01.03,00:00:00,23.59,Arnulf,232,30,262,-2.1,0.6,0,85,3.6
2017.01.04,00:00:00,23.59,Arnulf,182,25,207,-0.9,1.3,2.2,94,0
2017.01.05,00:00:00,23.59,Arnulf,193,31,224,-7.1,-0.2,0,88,0
2017.01.06,00:00:00,23.59,Arnulf,52,11,63,-13,-6.5,0,43,5
2017.01.07,00:00:00,23.59,Arnulf,79,6,85,-14.8,-4,4.6,74,0
2017.01.08,00:00:00,23.59,Arnulf,29,10,39,-4.6,-1,2.7,98,0
2017.01.09,00:00:00,23.59,Arnulf,309,24,333,-2.2,-0.1,0,99,0
2017.01.10,00:00:00,23.59,Arnulf,366,34,400,-4.2,0,0.1,65,7.8
2017.01.11,00:00:00,23.59,Arnulf,330,28,358,-5.3,3.8,2.2,98,0.1
2017.01.12,00:00:00,23.59,Arnulf,406,41,447,1.6,5.5,7.3,96,0
2017.01.13,00:00:00,23.59,Arnulf,410,40,450,-1.5,5.4,0.8,94,0
2017.01.14,00:00:00,23.59,Arnulf,125,12,137,-2.3,2,1.5,90,0.5
2017.01.15,00:00:00,23.59,Arnulf,36,15,51,-3.4,0.5,4.3,96,2
2017.01.16,00:00:00,23.59,Arnulf,116,17,133,-4.5,-2.3,1.4,98,0
2017.01.17,00:00:00,23.59,Arnulf,21,8,29,-7.9,-3.7,0.1,73,1.6
2017.01.18,00:00:00,23.59,Arnulf,140,22,162,-8.4,-3.5,0,84,0
2017.01.19,00:00:00,23.59,Arnulf,241,20,261,-8.8,-3.5,0,51,4.4
2017.01.20,00:00:00,23.59,Arnulf,231,25,256,-11,-2.4,0,1,7.5
2017.01.21,00:00:00,23.59,Arnulf,94,11,105,-11.7,-1.7,0,3,7.3
2017.01.22,00:00:00,23.59,Arnulf,65,0,65,-13.1,-6.2,0,16,6.8
2017.01.23,00:00:00,23.59,Arnulf,317,33,350,-13,-4,0,16,6.2
2017.01.24,00:00:00,23.59,Arnulf,333,31,364,-11.4,-7.2,0,96,0
2017.01.25,00:00:00,23.59,Arnulf,329,27,356,-9.6,-3.9,0,100,0
