datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2017.06.01,00:00:00,23.59,Arnulf,2222,122,2344,14.8,25.7,0,65,4.8
2017.06.02,00:00:00,23.59,Arnulf,1982,120,2102,16.4,25.3,0,40,8.1
2017.06.03,00:00:00,23.59,Arnulf,1299,47,1346,16,29.1,10.4,29,12.6
2017.06.04,00:00:00,23.59,Arnulf,523,24,547,14.5,19.7,0.1,85,2.2
2017.06.05,00:00:00,23.59,Arnulf,602,36,638,13.2,21.6,15.7,88,1.5
2017.06.06,00:00:00,23.59,Arnulf,875,67,942,10,17.6,11.1,84,0
2017.06.07,00:00:00,23.59,Arnulf,1413,93,1506,8.3,17.2,1.3,54,8.4
2017.06.08,00:00:00,23.59,Arnulf,1985,103,2088,7.2,22.4,0,23,15
2017.06.09,00:00:00,23.59,Arnulf,1652,110,1762,10.2,26.6,3,50,8.6
2017.06.10,00:00:00,23.59,Arnulf,1281,53,1334,13.6,22.8,0,40,11.9
2017.06.11,00:00:00,23.59,Arnulf,1169,59,1228,11.6,28.6,0,19,14.9
2017.06.12,00:00:00,23.59,Arnulf,1698,135,1833,17.7,27.6,4,80,4.9
2017.06.13,00:00:00,23.59,Arnulf,2015,114,2129,14.8,26.1,0,49,10.4
2017.06.14,00:00:00,23.59,Arnulf,2107,128,2235,13.3,25.4,0,24,13
2017.06.15,00:00:00,23.59,Arnulf,1201,57,1258,13.1,29.3,0,33,12.2
2017.06.16,00:00:00,23.59,Arnulf,1597,70,1667,16.2,25.8,0,73,7
2017.06.17,00:00:00,23.59,Arnulf,1205,41,1246,14.2,21.7,0,64,10.1
2017.06.18,00:00:00,23.59,Arnulf,1146,50,1196,12.7,24.5,0,25,13.9
2017.06.19,00:00:00,23.59,Arnulf,2232,138,2370,12.6,29.8,0,5,15.3
2017.06.20,00:00:00,23.59,Arnulf,2370,136,2506,17.7,32.4,0,30,9.4
2017.06.21,00:00:00,23.59,Arnulf,2374,126,2500,19.9,32.3,0,31,11.2
2017.06.22,00:00:00,23.59,Arnulf,2349,121,2470,18.4,33.5,0,21,11.6
2017.06.23,00:00:00,23.59,Arnulf,2085,112,2197,20.3,32,0,40,7.7
2017.06.24,00:00:00,23.59,Arnulf,1499,64,1563,19.2,28.3,0,65,4.8
2017.06.25,00:00:00,23.59,Arnulf,584,43,627,15.8,23.3,12.8,75,1.5
2017.06.26,00:00:00,23.59,Arnulf,2293,127,2420,17,30.1,5.8,38,14.5
2017.06.27,00:00:00,23.59,Arnulf,1856,100,1956,16.9,27.9,0,71,6.2
2017.06.28,00:00:00,23.59,Arnulf,1743,106,1849,16.7,26.7,8.5,79,4.7
2017.06.29,00:00:00,23.59,Arnulf,1256,110,1366,14,23.8,4.1,85,4.3
2017.06.30,00:00:00,23.59,Arnulf,1907,111,2018,14.3,24.1,0,79,7.1
2017.06.01,00:00:00,23.59,Kreuther,209,287,496,14.8,25.7,0,65,4.8
2017.06.02,00:00:00,23.59,Kreuther,155,236,391,16.4,25.3,0,40,8.1
2017.06.03,00:00:00,23.59,Kreuther,85,165,250,16,29.1,10.4,29,12.6
2017.06.04,00:00:00,23.59,Kreuther,37,67,104,14.5,19.7,0.1,85,2.2
2017.06.05,00:00:00,23.59,Kreuther,58,108,166,13.2,21.6,15.7,88,1.5
2017.06.06,00:00:00,23.59,Kreuther,70,86,156,10,17.6,11.1,84,0
2017.06.07,00:00:00,23.59,Kreuther,123,160,283,8.3,17.2,1.3,54,8.4
2017.06.08,00:00:00,23.59,Kreuther,146,243,389,7.2,22.4,0,23,15
2017.06.09,00:00:00,23.59,Kreuther,138,201,339,10.2,26.6,3,50,8.6
2017.06.10,00:00:00,23.59,Kreuther,105,155,260,13.6,22.8,0,40,11.9
2017.06.11,00:00:00,23.59,Kreuther,105,210,315,11.6,28.6,0,19,14.9
2017.06.12,00:00:00,23.59,Kreuther,139,198,337,17.7,27.6,4,80,4.9
2017.06.13,00:00:00,23.59,Kreuther,172,241,413,14.8,26.1,0,49,10.4
2017.06.14,00:00:00,23.59,Kreuther,197,251,448,13.3,25.4,0,24,13
2017.06.15,00:00:00,23.59,Kreuther,123,194,317,13.1,29.3,0,33,12.2
2017.06.16,00:00:00,23.59,Kreuther,118,181,299,16.2,25.8,0,73,7
2017.06.17,00:00:00,23.59,Kreuther,99,158,257,14.2,21.7,0,64,10.1
2017.06.18,00:00:00,23.59,Kreuther,119,199,318,12.7,24.5,0,25,13.9
2017.06.19,00:00:00,23.59,Kreuther,193,302,495,12.6,29.8,0,5,15.3
2017.06.20,00:00:00,23.59,Kreuther,176,286,462,17.7,32.4,0,30,9.4
2017.06.21,00:00:00,23.59,Kreuther,165,272,437,19.9,32.3,0,31,11.2
2017.06.22,00:00:00,23.59,Kreuther,184,284,468,18.4,33.5,0,21,11.6
2017.06.23,00:00:00,23.59,Kreuther,164,232,396,20.3,32,0,40,7.7
2017.06.24,00:00:00,23.59,Kreuther,135,248,383,19.2,28.3,0,65,4.8
2017.06.25,00:00:00,23.59,Kreuther,49,85,134,15.8,23.3,12.8,75,1.5
2017.06.26,00:00:00,23.59,Kreuther,214,285,499,17,30.1,5.8,38,14.5
2017.06.27,00:00:00,23.59,Kreuther,168,218,386,16.9,27.9,0,71,6.2
2017.06.28,00:00:00,23.59,Kreuther,154,213,367,16.7,26.7,8.5,79,4.7
2017.06.29,00:00:00,23.59,Kreuther,97,131,228,14,23.8,4.1,85,4.3
2017.06.30,00:00:00,23.59,Kreuther,150,209,359,14.3,24.1,0,79,7.1
2017.06.01,00:00:00,23.59,Olympia,1463,1514,2977,14.8,25.7,0,65,4.8
2017.06.02,00:00:00,23.59,Olympia,1211,1159,2370,16.4,25.3,0,40,8.1
2017.06.03,00:00:00,23.59,Olympia,1330,1403,2733,16,29.1,10.4,29,12.6
2017.06.04,00:00:00,23.59,Olympia,837,901,1738,14.5,19.7,0.1,85,2.2
2017.06.05,00:00:00,23.59,Olympia,875,872,1747,13.2,21.6,15.7,88,1.5
2017.06.06,00:00:00,23.59,Olympia,904,661,1565,10,17.6,11.1,84,0
2017.06.07,00:00:00,23.59,Olympia,1093,1095,2188,8.3,17.2,1.3,54,8.4
2017.06.08,00:00:00,23.59,Olympia,1533,1507,3040,7.2,22.4,0,23,15
2017.06.09,00:00:00,23.59,Olympia,1672,1278,2950,10.2,26.6,3,50,8.6
2017.06.10,00:00:00,23.59,Olympia,1091,1132,2223,13.6,22.8,0,40,11.9
2017.06.11,00:00:00,23.59,Olympia,1293,1274,2567,11.6,28.6,0,19,14.9
2017.06.12,00:00:00,23.59,Olympia,1216,1243,2459,17.7,27.6,4,80,4.9
2017.06.13,00:00:00,23.59,Olympia,2866,2184,5050,14.8,26.1,0,49,10.4
2017.06.14,00:00:00,23.59,Olympia,1640,1674,3314,13.3,25.4,0,24,13
2017.06.15,00:00:00,23.59,Olympia,1134,1272,2406,13.1,29.3,0,33,12.2
2017.06.16,00:00:00,23.59,Olympia,1005,1051,2056,16.2,25.8,0,73,7
2017.06.17,00:00:00,23.59,Olympia,924,967,1891,14.2,21.7,0,64,10.1
2017.06.18,00:00:00,23.59,Olympia,1617,1462,3079,12.7,24.5,0,25,13.9
2017.06.19,00:00:00,23.59,Olympia,1722,1764,3486,12.6,29.8,0,5,15.3
2017.06.20,00:00:00,23.59,Olympia,1735,1810,3545,17.7,32.4,0,30,9.4
2017.06.21,00:00:00,23.59,Olympia,2022,1981,4003,19.9,32.3,0,31,11.2
2017.06.22,00:00:00,23.59,Olympia,1896,1911,3807,18.4,33.5,0,21,11.6
2017.06.23,00:00:00,23.59,Olympia,1951,1912,3863,20.3,32,0,40,7.7
2017.06.24,00:00:00,23.59,Olympia,2092,1922,4014,19.2,28.3,0,65,4.8
2017.06.25,00:00:00,23.59,Olympia,1423,1303,2726,15.8,23.3,12.8,75,1.5
2017.06.26,00:00:00,23.59,Olympia,2148,2093,4241,17,30.1,5.8,38,14.5
2017.06.27,00:00:00,23.59,Olympia,1671,1521,3192,16.9,27.9,0,71,6.2
2017.06.28,00:00:00,23.59,Olympia,1628,1507,3135,16.7,26.7,8.5,79,4.7
2017.06.29,00:00:00,23.59,Olympia,965,974,1939,14,23.8,4.1,85,4.3
2017.06.30,00:00:00,23.59,Olympia,1585,1529,3114,14.3,24.1,0,79,7.1
2017.06.01,00:00:00,23.59,Hirsch,1286,1304,2590,14.8,25.7,0,65,4.8
2017.06.02,00:00:00,23.59,Hirsch,1011,1085,2096,16.4,25.3,0,40,8.1
2017.06.03,00:00:00,23.59,Hirsch,619,615,1234,16,29.1,10.4,29,12.6
2017.06.04,00:00:00,23.59,Hirsch,246,313,559,14.5,19.7,0.1,85,2.2
2017.06.05,00:00:00,23.59,Hirsch,336,360,696,13.2,21.6,15.7,88,1.5
2017.06.06,00:00:00,23.59,Hirsch,411,476,887,10,17.6,11.1,84,0
2017.06.07,00:00:00,23.59,Hirsch,678,710,1388,8.3,17.2,1.3,54,8.4
2017.06.08,00:00:00,23.59,Hirsch,1073,1179,2252,7.2,22.4,0,23,15
2017.06.09,00:00:00,23.59,Hirsch,890,934,1824,10.2,26.6,3,50,8.6
2017.06.10,00:00:00,23.59,Hirsch,591,646,1237,13.6,22.8,0,40,11.9
2017.06.11,00:00:00,23.59,Hirsch,716,699,1415,11.6,28.6,0,19,14.9
2017.06.12,00:00:00,23.59,Hirsch,936,950,1886,17.7,27.6,4,80,4.9
2017.06.13,00:00:00,23.59,Hirsch,1083,1140,2223,14.8,26.1,0,49,10.4
2017.06.14,00:00:00,23.59,Hirsch,1056,1058,2114,13.3,25.4,0,24,13
2017.06.15,00:00:00,23.59,Hirsch,626,609,1235,13.1,29.3,0,33,12.2
2017.06.16,00:00:00,23.59,Hirsch,637,690,1327,16.2,25.8,0,73,7
2017.06.17,00:00:00,23.59,Hirsch,494,510,1004,14.2,21.7,0,64,10.1
2017.06.18,00:00:00,23.59,Hirsch,722,722,1444,12.7,24.5,0,25,13.9
2017.06.19,00:00:00,23.59,Hirsch,1306,1364,2670,12.6,29.8,0,5,15.3
2017.06.20,00:00:00,23.59,Hirsch,1307,1408,2715,17.7,32.4,0,30,9.4
2017.06.21,00:00:00,23.59,Hirsch,1276,1330,2606,19.9,32.3,0,31,11.2
2017.06.22,00:00:00,23.59,Hirsch,1198,1317,2515,18.4,33.5,0,21,11.6
2017.06.23,00:00:00,23.59,Hirsch,1068,1109,2177,20.3,32,0,40,7.7
2017.06.24,00:00:00,23.59,Hirsch,647,690,1337,19.2,28.3,0,65,4.8
2017.06.25,00:00:00,23.59,Hirsch,326,334,660,15.8,23.3,12.8,75,1.5
2017.06.26,00:00:00,23.59,Hirsch,1390,1482,2872,17,30.1,5.8,38,14.5
2017.06.27,00:00:00,23.59,Hirsch,1042,1068,2110,16.9,27.9,0,71,6.2
