datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2017.10.01,00:00:00,23.59,Arnulf,438,60,498,10.7,14,1.9,96,0.4
2017.10.02,00:00:00,23.59,Arnulf,1270,102,1372,7.6,19.9,5.6,66,5.7
2017.10.03,00:00:00,23.59,Arnulf,366,30,396,8.3,16.4,9.2,75,2.9
2017.10.04,00:00:00,23.59,Arnulf,1576,120,1696,6.8,16,0,96,5.1
2017.10.05,00:00:00,23.59,Arnulf,1506,118,1624,9.1,22,5.4,66,8.3
2017.10.06,00:00:00,23.59,Arnulf,1068,89,1157,6.1,12.6,6.5,91,3.4
2017.10.07,00:00:00,23.59,Arnulf,596,41,637,7.3,13.3,1.6,99,1
2017.10.08,00:00:00,23.59,Arnulf,384,44,428,7.6,12.1,1.5,99,0
2017.10.09,00:00:00,23.59,Arnulf,939,85,1024,9.2,12.8,4.2,99,0.1
2017.10.10,00:00:00,23.59,Arnulf,1451,116,1567,8.4,14.8,0.1,99,0.9
2017.10.11,00:00:00,23.59,Arnulf,1640,120,1760,9,19.2,0,66,9.7
2017.10.12,00:00:00,23.59,Arnulf,1663,125,1788,9.8,19.3,0,71,4.9
2017.10.13,00:00:00,23.59,Arnulf,1625,107,1732,8.7,19.1,0,85,9.8
2017.10.14,00:00:00,23.59,Arnulf,1015,54,1069,6.7,20.8,0,14,10.6
2017.10.15,00:00:00,23.59,Arnulf,975,53,1028,6.8,21.9,0,0,10.6
2017.10.16,00:00:00,23.59,Arnulf,1854,121,1975,8.1,25.2,0,0,10.4
2017.10.17,00:00:00,23.59,Arnulf,1918,107,2025,7.2,22.9,0,45,9.9
2017.10.18,00:00:00,23.59,Arnulf,1820,104,1924,7.5,21.7,0,51,9.5
2017.10.19,00:00:00,23.59,Arnulf,1810,105,1915,7,21.5,0,38,10
2017.10.20,00:00:00,23.59,Arnulf,1728,105,1833,7.7,23,1.4,64,9.1
2017.10.21,00:00:00,23.59,Arnulf,964,60,1024,9.7,20,7.3,98,3.3
2017.10.22,00:00:00,23.59,Arnulf,515,53,568,6.6,12.1,3,96,0.8
2017.10.23,00:00:00,23.59,Arnulf,1175,97,1272,6.7,9.9,0,100,0.1
2017.10.24,00:00:00,23.59,Arnulf,1490,124,1614,7.8,15.1,0,94,3.5
2017.10.25,00:00:00,23.59,Arnulf,1609,97,1706,9,19.2,0,99,6
2017.10.26,00:00:00,23.59,Arnulf,1791,113,1904,10,19.8,0,96,8.6
2017.10.27,00:00:00,23.59,Arnulf,1056,94,1150,7,13.5,3.9,91,1.6
2017.10.28,00:00:00,23.59,Arnulf,540,35,575,5.9,10,5.7,98,0.9
2017.10.29,00:00:00,23.59,Arnulf,190,19,209,4,10.3,2.4,73,0.3
2017.10.30,00:00:00,23.59,Arnulf,854,80,934,2.9,7.9,0,85,1.5
2017.10.31,00:00:00,23.59,Arnulf,438,28,466,0.3,8.6,0,51,8.3
2017.10.01,00:00:00,23.59,Kreuther,28,56,84,10.7,14,1.9,96,0.4
2017.10.02,00:00:00,23.59,Kreuther,98,136,234,7.6,19.9,5.6,66,5.7
2017.10.03,00:00:00,23.59,Kreuther,31,39,70,8.3,16.4,9.2,75,2.9
2017.10.04,00:00:00,23.59,Kreuther,151,195,346,6.8,16,0,96,5.1
2017.10.05,00:00:00,23.59,Kreuther,117,176,293,9.1,22,5.4,66,8.3
2017.10.06,00:00:00,23.59,Kreuther,83,143,226,6.1,12.6,6.5,91,3.4
2017.10.07,00:00:00,23.59,Kreuther,38,67,105,7.3,13.3,1.6,99,1
2017.10.08,00:00:00,23.59,Kreuther,18,52,70,7.6,12.1,1.5,99,0
2017.10.09,00:00:00,23.59,Kreuther,63,109,172,9.2,12.8,4.2,99,0.1
2017.10.10,00:00:00,23.59,Kreuther,95,157,252,8.4,14.8,0.1,99,0.9
2017.10.11,00:00:00,23.59,Kreuther,118,183,301,9,19.2,0,66,9.7
2017.10.12,00:00:00,23.59,Kreuther,103,189,292,9.8,19.3,0,71,4.9
2017.10.13,00:00:00,23.59,Kreuther,127,188,315,8.7,19.1,0,85,9.8
2017.10.14,00:00:00,23.59,Kreuther,69,119,188,6.7,20.8,0,14,10.6
2017.10.15,00:00:00,23.59,Kreuther,85,205,290,6.8,21.9,0,0,10.6
