datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2017.03.01,00:00:00,23.59,Arnulf,742,52,794,1.4,8.1,3.9,85,1.4
2017.03.02,00:00:00,23.59,Arnulf,706,72,778,3.4,10.7,0.1,58,4.2
2017.03.03,00:00:00,23.59,Arnulf,921,73,994,1,13.1,0,75,4.6
2017.03.04,00:00:00,23.59,Arnulf,682,27,709,6.8,18.9,0,48,6.1
2017.03.05,00:00:00,23.59,Arnulf,410,31,441,4.5,11,1.1,74,3.3
2017.03.06,00:00:00,23.59,Arnulf,884,63,947,3.6,9.6,1,89,1.5
2017.03.07,00:00:00,23.59,Arnulf,823,64,887,2.5,7.1,3.1,83,1.7
2017.03.08,00:00:00,23.59,Arnulf,910,74,984,2.3,8.8,8,79,3.4
2017.03.09,00:00:00,23.59,Arnulf,578,55,633,7.8,9.7,9.1,91,0
2017.03.10,00:00:00,23.59,Arnulf,909,68,977,0.3,8.8,0,64,3.9
2017.03.11,00:00:00,23.59,Arnulf,450,17,467,-1.4,11.3,0,64,4.9
2017.03.12,00:00:00,23.59,Arnulf,625,32,657,0.3,10.7,0,20,9.6
2017.03.13,00:00:00,23.59,Arnulf,1171,79,1250,-1.4,12,0,48,8
2017.03.14,00:00:00,23.59,Arnulf,1270,97,1367,2.5,13.1,0,69,4.6
2017.03.15,00:00:00,23.59,Arnulf,1228,82,1310,3.5,13.1,0,54,2.9
2017.03.16,00:00:00,23.59,Arnulf,1291,91,1382,1.3,15.8,0,25,8.6
2017.03.17,00:00:00,23.59,Arnulf,1095,73,1168,5.7,19.4,3.3,40,8.8
2017.03.18,00:00:00,23.59,Arnulf,199,14,213,7.1,10.2,4.2,96,0
2017.03.19,00:00:00,23.59,Arnulf,335,27,362,8.7,14.4,0,98,0.2
2017.03.20,00:00:00,23.59,Arnulf,997,76,1073,8,15.5,0.3,79,3.3
2017.03.21,00:00:00,23.59,Arnulf,1159,85,1244,6.8,14.5,2.1,96,2.2
2017.03.22,00:00:00,23.59,Arnulf,693,67,760,5.4,8.7,2.3,99,0
2017.03.23,00:00:00,23.59,Arnulf,1250,72,1322,5.7,14.8,0,50,7.3
2017.03.24,00:00:00,23.59,Arnulf,1016,73,1089,5,8.8,0,98,0
2017.03.25,00:00:00,23.59,Arnulf,676,31,707,5.4,13.8,0,48,7.6
2017.03.26,00:00:00,23.59,Arnulf,689,39,728,3.9,12.7,0,10,9.7
2017.03.27,00:00:00,23.59,Arnulf,1379,96,1475,1.1,17,0,1,12.2
2017.03.28,00:00:00,23.59,Arnulf,1535,94,1629,1.9,19,0,4,11.8
2017.03.29,00:00:00,23.59,Arnulf,1592,105,1697,8.8,19.2,0,25,9.9
2017.03.30,00:00:00,23.59,Arnulf,1757,113,1870,7,20.4,0,8,10.8
2017.03.31,00:00:00,23.59,Arnulf,1713,99,1812,6.3,23.9,0,0,11.2
2017.03.01,00:00:00,23.59,Kreuther,60,78,138,1.4,8.1,3.9,85,1.4
2017.03.02,00:00:00,23.59,Kreuther,61,64,125,3.4,10.7,0.1,58,4.2
2017.03.03,00:00:00,23.59,Kreuther,79,105,184,1,13.1,0,75,4.6
2017.03.04,00:00:00,23.59,Kreuther,68,99,167,6.8,18.9,0,48,6.1
2017.03.05,00:00:00,23.59,Kreuther,34,54,88,4.5,11,1.1,74,3.3
2017.03.06,00:00:00,23.59,Kreuther,95,91,186,3.6,9.6,1,89,1.5
2017.03.07,00:00:00,23.59,Kreuther,82,100,182,2.5,7.1,3.1,83,1.7
2017.03.08,00:00:00,23.59,Kreuther,89,123,212,2.3,8.8,8,79,3.4
2017.03.09,00:00:00,23.59,Kreuther,46,47,93,7.8,9.7,9.1,91,0
2017.03.10,00:00:00,23.59,Kreuther,99,101,200,0.3,8.8,0,64,3.9
2017.03.11,00:00:00,23.59,Kreuther,60,89,149,-1.4,11.3,0,64,4.9
2017.03.12,00:00:00,23.59,Kreuther,92,98,190,0.3,10.7,0,20,9.6
2017.03.13,00:00:00,23.59,Kreuther,104,148,252,-1.4,12,0,48,8
2017.03.14,00:00:00,23.59,Kreuther,108,142,250,2.5,13.1,0,69,4.6
2017.03.15,00:00:00,23.59,Kreuther,107,141,248,3.5,13.1,0,54,2.9
2017.03.16,00:00:00,23.59,Kreuther,131,187,318,1.3,15.8,0,25,8.6
2017.03.17,00:00:00,23.59,Kreuther,93,149,242,5.7,19.4,3.3,40,8.8
2017.03.18,00:00:00,23.59,Kreuther,13,22,35,7.1,10.2,4.2,96,0
2017.03.19,00:00:00,23.59,Kreuther,30,44,74,8.7,14.4,0,98,0.2
2017.03.20,00:00:00,23.59,Kreuther,108,132,240,8,15.5,0.3,79,3.3
2017.03.21,00:00:00,23.59,Kreuther,114,136,250,6.8,14.5,2.1,96,2.2
2017.03.22,00:00:00,23.59,Kreuther,81,96,177,5.4,8.7,2.3,99,0
2017.03.23,00:00:00,23.59,Kreuther,115,172,287,5.7,14.8,0,50,7.3
2017.03.24,00:00:00,23.59,Kreuther,99,137,236,5,8.8,0,98,0
2017.03.25,00:00:00,23.59,Kreuther,69,96,165,5.4,13.8,0,48,7.6
2017.03.26,00:00:00,23.59,Kreuther,62,130,192,3.9,12.7,0,10,9.7
2017.03.27,00:00:00,23.59,Kreuther,130,201,331,1.1,17,0,1,12.2
2017.03.28,00:00:00,23.59,Kreuther,155,199,354,1.9,19,0,4,11.8
2017.03.29,00:00:00,23.59,Kreuther,163,237,400,8.8,19.2,0,25,9.9
2017.03.30,00:00:00,23.59,Kreuther,160,207,367,7,20.4,0,8,10.8
2017.03.31,00:00:00,23.59,Kreuther,168,235,403,6.3,23.9,0,0,11.2
2017.03.01,00:00:00,23.59,Olympia,456,493,949,1.4,8.1,3.9,85,1.4
2017.03.02,00:00:00,23.59,Olympia,458,471,929,3.4,10.7,0.1,58,4.2
2017.03.03,00:00:00,23.59,Olympia,554,602,1156,1,13.1,0,75,4.6
2017.03.04,00:00:00,23.59,Olympia,802,809,1611,6.8,18.9,0,48,6.1
2017.03.05,00:00:00,23.59,Olympia,532,512,1044,4.5,11,1.1,74,3.3
2017.03.06,00:00:00,23.59,Olympia,553,566,1119,3.6,9.6,1,89,1.5
2017.03.07,00:00:00,23.59,Olympia,526,535,1061,2.5,7.1,3.1,83,1.7
2017.03.08,00:00:00,23.59,Olympia,600,555,1155,2.3,8.8,8,79,3.4
2017.03.09,00:00:00,23.59,Olympia,322,350,672,7.8,9.7,9.1,91,0
2017.03.10,00:00:00,23.59,Olympia,581,577,1158,0.3,8.8,0,64,3.9
2017.03.11,00:00:00,23.59,Olympia,625,626,1251,-1.4,11.3,0,64,4.9
2017.03.12,00:00:00,23.59,Olympia,788,762,1550,0.3,10.7,0,20,9.6
2017.03.13,00:00:00,23.59,Olympia,766,816,1582,-1.4,12,0,48,8
2017.03.14,00:00:00,23.59,Olympia,823,830,1653,2.5,13.1,0,69,4.6
2017.03.15,00:00:00,23.59,Olympia,774,832,1606,3.5,13.1,0,54,2.9
2017.03.16,00:00:00,23.59,Olympia,979,1018,1997,1.3,15.8,0,25,8.6
2017.03.17,00:00:00,23.59,Olympia,749,778,1527,5.7,19.4,3.3,40,8.8
2017.03.18,00:00:00,23.59,Olympia,150,162,312,7.1,10.2,4.2,96,0
2017.03.19,00:00:00,23.59,Olympia,437,425,862,8.7,14.4,0,98,0.2
2017.03.20,00:00:00,23.59,Olympia,791,870,1661,8,15.5,0.3,79,3.3
2017.03.21,00:00:00,23.59,Olympia,791,782,1573,6.8,14.5,2.1,96,2.2
2017.03.22,00:00:00,23.59,Olympia,445,471,916,5.4,8.7,2.3,99,0
2017.03.23,00:00:00,23.59,Olympia,871,895,1766,5.7,14.8,0,50,7.3
2017.03.24,00:00:00,23.59,Olympia,684,722,1406,5,8.8,0,98,0
2017.03.25,00:00:00,23.59,Olympia,765,713,1478,5.4,13.8,0,48,7.6
2017.03.26,00:00:00,23.59,Olympia,893,878,1771,3.9,12.7,0,10,9.7
2017.03.27,00:00:00,23.59,Olympia,971,998,1969,1.1,17,0,1,12.2
2017.03.28,00:00:00,23.59,Olympia,1208,1230,2438,1.9,19,0,4,11.8
2017.03.29,00:00:00,23.59,Olympia,1082,1100,2182,8.8,19.2,0,25,9.9
2017.03.30,00:00:00,23.59,Olympia,1193,1126,2319,7,20.4,0,8,10.8
2017.03.31,00:00:00,23.59,Olympia,1233,1264,2497,6.3,23.9,0,0,11.2
2017.03.01,00:00:00,23.59,Hirsch,317,354,671,1.4,8.1,3.9,85,1.4
2017.03.02,00:00:00,23.59,Hirsch,315,359,674,3.4,10.7,0.1,58,4.2
2017.03.03,00:00:00,23.59,Hirsch,429,479,908,1,13.1,0,75,4.6
