datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2017.11.01,00:00:00,23.59,Arnulf,383,40,423,4,10.2,0,88,0
2017.11.02,00:00:00,23.59,Arnulf,1240,106,1346,3.8,14.9,0,100,4.3
2017.11.03,00:00:00,23.59,Arnulf,1205,81,1286,3.8,13.1,0,65,1.5
2017.11.04,00:00:00,23.59,Arnulf,726,32,758,2,17.7,0,91,4.6
2017.11.05,00:00:00,23.59,Arnulf,291,17,308,5,12.2,20.3,94,0.4
2017.11.06,00:00:00,23.59,Arnulf,847,70,917,3.7,5.6,4.2,96,0
2017.11.07,00:00:00,23.59,Arnulf,967,67,1034,4.5,7,0.8,94,0
2017.11.08,00:00:00,23.59,Arnulf,1270,84,1354,3.4,7.2,0.3,91,1.5
2017.11.09,00:00:00,23.59,Arnulf,1173,94,1267,5.2,7.5,0,98,0
2017.11.10,00:00:00,23.59,Arnulf,981,79,1060,5.1,7.3,4.2,99,0
2017.11.11,00:00:00,23.59,Arnulf,245,20,265,3.4,8.4,15,95,0
2017.11.12,00:00:00,23.59,Arnulf,143,14,157,2.5,10.3,16.2,95,0
2017.11.13,00:00:00,23.59,Arnulf,886,67,953,0.7,4.4,0.3,93,0.1
2017.11.14,00:00:00,23.59,Arnulf,1144,77,1221,-1.6,3.7,0,79,4.4
2017.11.15,00:00:00,23.59,Arnulf,1075,86,1161,-0.8,2.7,0,95,2.2
2017.11.16,00:00:00,23.59,Arnulf,1023,92,1115,-0.8,0.8,0,98,0
2017.11.17,00:00:00,23.59,Arnulf,947,80,1027,0.1,3.7,0,99,0
2017.11.18,00:00:00,23.59,Arnulf,409,24,433,2,4.9,1.9,98,0
2017.11.19,00:00:00,23.59,Arnulf,235,19,254,1.3,3.9,1.8,93,1.4
2017.11.20,00:00:00,23.59,Arnulf,954,95,1049,1.9,5.7,1.6,98,0
2017.11.21,00:00:00,23.59,Arnulf,953,74,1027,5.2,10.9,0.2,93,0
2017.11.22,00:00:00,23.59,Arnulf,1265,94,1359,4,16.5,0,61,8.4
2017.11.23,00:00:00,23.59,Arnulf,1318,99,1417,0.7,16.6,0,94,6.3
2017.11.24,00:00:00,23.59,Arnulf,1208,82,1290,7.8,17.1,0,89,6.7
2017.11.25,00:00:00,23.59,Arnulf,308,24,332,3,10.6,6,100,0.3
2017.11.26,00:00:00,23.59,Arnulf,274,17,291,0.5,3.5,1.5,94,0.8
2017.11.27,00:00:00,23.59,Arnulf,891,72,963,0.1,5.1,0.1,95,3.2
2017.11.28,00:00:00,23.59,Arnulf,1046,75,1121,3.5,6.5,0,98,0.5
2017.11.29,00:00:00,23.59,Arnulf,906,71,977,1.2,4.6,1,96,0
2017.11.30,00:00:00,23.59,Arnulf,807,69,876,-0.8,1.8,0.8,86,0
2017.11.01,00:00:00,23.59,Kreuther,23,52,75,4,10.2,0,88,0
2017.11.02,00:00:00,23.59,Kreuther,74,122,196,3.8,14.9,0,100,4.3
2017.11.03,00:00:00,23.59,Kreuther,72,105,177,3.8,13.1,0,65,1.5
2017.11.04,00:00:00,23.59,Kreuther,71,109,180,2,17.7,0,91,4.6
2017.11.05,00:00:00,23.59,Kreuther,27,24,51,5,12.2,20.3,94,0.4
2017.11.06,00:00:00,23.59,Kreuther,63,95,158,3.7,5.6,4.2,96,0
2017.11.07,00:00:00,23.59,Kreuther,83,107,190,4.5,7,0.8,94,0
2017.11.08,00:00:00,23.59,Kreuther,100,158,258,3.4,7.2,0.3,91,1.5
2017.11.09,00:00:00,23.59,Kreuther,102,133,235,5.2,7.5,0,98,0
2017.11.10,00:00:00,23.59,Kreuther,86,114,200,5.1,7.3,4.2,99,0
2017.11.11,00:00:00,23.59,Kreuther,18,30,48,3.4,8.4,15,95,0
2017.11.12,00:00:00,23.59,Kreuther,8,16,24,2.5,10.3,16.2,95,0
2017.11.13,00:00:00,23.59,Kreuther,77,113,190,0.7,4.4,0.3,93,0.1
2017.11.14,00:00:00,23.59,Kreuther,95,146,241,-1.6,3.7,0,79,4.4
2017.11.15,00:00:00,23.59,Kreuther,103,138,241,-0.8,2.7,0,95,2.2
2017.11.16,00:00:00,23.59,Kreuther,99,150,249,-0.8,0.8,0,98,0
2017.11.17,00:00:00,23.59,Kreuther,72,117,189,0.1,3.7,0,99,0
2017.11.18,00:00:00,23.59,Kreuther,42,42,84,2,4.9,1.9,98,0
2017.11.19,00:00:00,23.59,Kreuther,16,37,53,1.3,3.9,1.8,93,1.4
2017.11.20,00:00:00,23.59,Kreuther,102,132,234,1.9,5.7,1.6,98,0
2017.11.21,00:00:00,23.59,Kreuther,90,123,213,5.2,10.9,0.2,93,0
2017.11.22,00:00:00,23.59,Kreuther,112,163,275,4,16.5,0,61,8.4
2017.11.23,00:00:00,23.59,Kreuther,119,173,292,0.7,16.6,0,94,6.3
2017.11.24,00:00:00,23.59,Kreuther,120,147,267,7.8,17.1,0,89,6.7
2017.11.25,00:00:00,23.59,Kreuther,42,44,86,3,10.6,6,100,0.3
2017.11.26,00:00:00,23.59,Kreuther,12,31,43,0.5,3.5,1.5,94,0.8
2017.11.27,00:00:00,23.59,Kreuther,79,116,195,0.1,5.1,0.1,95,3.2
2017.11.28,00:00:00,23.59,Kreuther,111,132,243,3.5,6.5,0,98,0.5
2017.11.29,00:00:00,23.59,Kreuther,78,119,197,1.2,4.6,1,96,0
2017.11.30,00:00:00,23.59,Kreuther,73,98,171,-0.8,1.8,0.8,86,0
2017.11.01,00:00:00,23.59,Olympia,336,281,617,4,10.2,0,88,0
2017.11.02,00:00:00,23.59,Olympia,778,761,1539,3.8,14.9,0,100,4.3
2017.11.03,00:00:00,23.59,Olympia,698,654,1352,3.8,13.1,0,65,1.5
2017.11.04,00:00:00,23.59,Olympia,598,552,1150,2,17.7,0,91,4.6
2017.11.05,00:00:00,23.59,Olympia,272,220,492,5,12.2,20.3,94,0.4
2017.11.06,00:00:00,23.59,Olympia,515,473,988,3.7,5.6,4.2,96,0
2017.11.07,00:00:00,23.59,Olympia,610,549,1159,4.5,7,0.8,94,0
2017.11.08,00:00:00,23.59,Olympia,839,751,1590,3.4,7.2,0.3,91,1.5
2017.11.09,00:00:00,23.59,Olympia,763,708,1471,5.2,7.5,0,98,0
2017.11.10,00:00:00,23.59,Olympia,620,571,1191,5.1,7.3,4.2,99,0
2017.11.11,00:00:00,23.59,Olympia,258,211,469,3.4,8.4,15,95,0
2017.11.12,00:00:00,23.59,Olympia,153,121,274,2.5,10.3,16.2,95,0
2017.11.13,00:00:00,23.59,Olympia,547,497,1044,0.7,4.4,0.3,93,0.1
2017.11.14,00:00:00,23.59,Olympia,718,674,1392,-1.6,3.7,0,79,4.4
2017.11.15,00:00:00,23.59,Olympia,685,672,1357,-0.8,2.7,0,95,2.2
2017.11.16,00:00:00,23.59,Olympia,716,669,1385,-0.8,0.8,0,98,0
2017.11.17,00:00:00,23.59,Olympia,601,552,1153,0.1,3.7,0,99,0
2017.11.18,00:00:00,23.59,Olympia,276,225,501,2,4.9,1.9,98,0
2017.11.19,00:00:00,23.59,Olympia,244,206,450,1.3,3.9,1.8,93,1.4
2017.11.20,00:00:00,23.59,Olympia,641,609,1250,1.9,5.7,1.6,98,0
2017.11.21,00:00:00,23.59,Olympia,606,558,1164,5.2,10.9,0.2,93,0
2017.11.22,00:00:00,23.59,Olympia,885,856,1741,4,16.5,0,61,8.4
2017.11.23,00:00:00,23.59,Olympia,913,856,1769,0.7,16.6,0,94,6.3
2017.11.24,00:00:00,23.59,Olympia,844,758,1602,7.8,17.1,0,89,6.7
2017.11.25,00:00:00,23.59,Olympia,236,191,427,3,10.6,6,100,0.3
2017.11.26,00:00:00,23.59,Olympia,252,211,463,0.5,3.5,1.5,94,0.8
2017.11.27,00:00:00,23.59,Olympia,612,574,1186,0.1,5.1,0.1,95,3.2
2017.11.28,00:00:00,23.59,Olympia,697,663,1360,3.5,6.5,0,98,0.5
2017.11.29,00:00:00,23.59,Olympia,617,604,1221,1.2,4.6,1,96,0
2017.11.30,00:00:00,23.59,Olympia,559,503,1062,-0.8,1.8,0.8,86,0
2017.11.01,00:00:00,23.59,Hirsch,184,184,368,4,10.2,0,88,0
2017.11.02,00:00:00,23.59,Hirsch,644,727,1371,3.8,14.9,0,100,4.3
2017.11.03,00:00:00,23.59,Hirsch,608,657,1265,3.8,13.1,0,65,1.5
2017.11.04,00:00:00,23.59,Hirsch,354,412,766,2,17.7,0,91,4.6
2017.11.05,00:00:00,23.59,Hirsch,146,154,300,5,12.2,20.3,94,0.4
2017.11.06,00:00:00,23.59,Hirsch,473,505,978,3.7,5.6,4.2,96,0
2017.11.07,00:00:00,23.59,Hirsch,527,555,1082,4.5,7,0.8,94,0
2017.11.08,00:00:00,23.59,Hirsch,715,777,1492,3.4,7.2,0.3,91,1.5
2017.11.09,00:00:00,23.59,Hirsch,701,718,1419,5.2,7.5,0,98,0
2017.11.10,00:00:00,23.59,Hirsch,490,549,1039,5.1,7.3,4.2,99,0
2017.11.11,00:00:00,23.59,Hirsch,84,109,193,3.4,8.4,15,95,0
2017.11.12,00:00:00,23.59,Hirsch,32,31,63,2.5,10.3,16.2,95,0
2017.11.13,00:00:00,23.59,Hirsch,524,554,1078,0.7,4.4,0.3,93,0.1
2017.11.14,00:00:00,23.59,Hirsch,646,711,1357,-1.6,3.7,0,79,4.4
2017.11.15,00:00:00,23.59,Hirsch,627,707,1334,-0.8,2.7,0,95,2.2
2017.11.16,00:00:00,23.59,Hirsch,585,641,1226,-0.8,0.8,0,98,0
2017.11.17,00:00:00,23.59,Hirsch,508,576,1084,0.1,3.7,0,99,0
2017.11.18,00:00:00,23.59,Hirsch,167,187,354,2,4.9,1.9,98,0
2017.11.19,00:00:00,23.59,Hirsch,112,119,231,1.3,3.9,1.8,93,1.4
2017.11.20,00:00:00,23.59,Hirsch,546,624,1170,1.9,5.7,1.6,98,0
2017.11.21,00:00:00,23.59,Hirsch,509,566,1075,5.2,10.9,0.2,93,0
2017.11.22,00:00:00,23.59,Hirsch,815,918,1733,4,16.5,0,61,8.4
2017.11.23,00:00:00,23.59,Hirsch,807,892,1699,0.7,16.6,0,94,6.3
2017.11.24,00:00:00,23.59,Hirsch,756,766,1522,7.8,17.1,0,89,6.7
2017.11.25,00:00:00,23.59,Hirsch,137,149,286,3,10.6,6,100,0.3
2017.11.26,00:00:00,23.59,Hirsch,101,110,211,0.5,3.5,1.5,94,0.8
2017.11.27,00:00:00,23.59,Hirsch,488,563,1051,0.1,5.1,0.1,95,3.2
2017.11.28,00:00:00,23.59,Hirsch,583,649,1232,3.5,6.5,0,98,0.5
2017.11.29,00:00:00,23.59,Hirsch,483,554,1037,1.2,4.6,1,96,0
2017.11.30,00:00:00,23.59,Hirsch,421,483,904,-0.8,1.8,0.8,86,0
2017.11.01,00:00:00,23.59,Margareten,500,483,983,4,10.2,0,88,0
2017.11.02,00:00:00,23.59,Margareten,1422,1376,2798,3.8,14.9,0,100,4.3
2017.11.03,00:00:00,23.59,Margareten,1303,1283,2586,3.8,13.1,0,65,1.5
2017.11.04,00:00:00,23.59,Margareten,1165,1086,2251,2,17.7,0,91,4.6
2017.11.05,00:00:00,23.59,Margareten,421,368,789,5,12.2,20.3,94,0.4
2017.11.06,00:00:00,23.59,Margareten,967,953,1920,3.7,5.6,4.2,96,0
2017.11.07,00:00:00,23.59,Margareten,1159,1139,2298,4.5,7,0.8,94,0
2017.11.08,00:00:00,23.59,Margareten,1456,1468,2924,3.4,7.2,0.3,91,1.5
2017.11.09,00:00:00,23.59,Margareten,1468,1459,2927,5.2,7.5,0,98,0
2017.11.10,00:00:00,23.59,Margareten,1159,1172,2331,5.1,7.3,4.2,99,0
2017.11.11,00:00:00,23.59,Margareten,503,491,994,3.4,8.4,15,95,0
2017.11.12,00:00:00,23.59,Margareten,239,235,474,2.5,10.3,16.2,95,0
2017.11.13,00:00:00,23.59,Margareten,1060,1059,2119,0.7,4.4,0.3,93,0.1
2017.11.14,00:00:00,23.59,Margareten,1338,1337,2675,-1.6,3.7,0,79,4.4
2017.11.15,00:00:00,23.59,Margareten,1355,1358,2713,-0.8,2.7,0,95,2.2
2017.11.16,00:00:00,23.59,Margareten,1269,1277,2546,-0.8,0.8,0,98,0
2017.11.17,00:00:00,23.59,Margareten,1169,1213,2382,0.1,3.7,0,99,0
